,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#
7341,False,False,True,72.32900000000001,2,False,,,
7342,False,True,False,89.395,0,True,25,25,
7343,True,False,False,76.612,4,True,25,25,0
7344,True,False,False,90.94200000000001,2,True,20,20,1
7345,True,False,False,46.971000000000004,3,False,,,0
7346,True,False,False,18.596,4,False,,,
7347,False,True,False,89.559,2,True,17,17,0
7348,False,True,False,21.900000000000002,2,False,,,
7349,False,True,False,1.589,5,True,16,16,0
7350,False,True,False,34.098,2,True,17,17,0
7351,False,True,False,41.143,1,True,16,16,0
7352,False,True,False,35.12,,True,19,19,
7353,False,True,False,11.382,0,True,24,24,
7354,False,True,False,4.777,,True,19,19,
7355,True,False,False,,,True,31,31,
7356,True,False,False,42.6,2,True,27,27,0
7357,True,False,False,5.651,2,True,19,19,1
7358,True,False,False,8.852,3,True,18,18,0
7359,True,False,False,54.872,4,True,28,28,0
7360,True,False,False,15.853,2,True,25,25,0
7361,False,True,False,26.917,3,True,24,24,
7362,False,True,False,0.802,0,False,,,
7363,True,False,False,47.167,2,True,25,25,
7364,True,False,False,29.775000000000002,2,True,26,26,
7365,True,False,False,21.338,2,True,28,28,
7366,True,False,False,18.941,,True,18,18,0
7367,False,False,False,60.935,2,False,,,0
7368,False,False,True,90.804,3,True,24,24,
7369,False,False,True,97.396,2,True,26,26,
7370,False,True,False,32.614,2,True,32,32,0
7371,False,True,False,45.619,2,True,26,26,
7372,False,True,False,1.413,2,True,24,24,
7373,False,True,False,29.1,4,True,22,22,1
7374,True,False,False,30.222,2,True,18,18,1
7375,False,True,False,17.373,2,True,22,22,0
7376,False,True,False,3.243,4,False,,,0
7377,False,True,False,44.462,3,True,22,22,0
7378,False,True,False,2.287,1,True,25,25,
7379,False,True,False,,5,False,,,
7380,False,True,False,5.448,3,True,,,
7381,False,True,False,25.512,1,False,,,0
7382,False,True,False,10.775,1,True,21,21,0
7383,False,False,False,8.187,2,True,24,24,
7384,False,True,False,14.059000000000001,1,False,,,
7385,True,False,False,54.106,2,True,48,48,
7386,False,True,False,35.167,3,False,,,
7387,False,True,False,77.775,3,True,28,28,5
7388,True,False,False,47.058,3,True,25,25,0
7389,True,False,False,10.594,2,False,,,1
7390,True,False,False,8.582,2,True,26,26,0
7391,True,False,False,22.168,3,False,,,0
7392,True,False,False,29.603,4,True,44,44,0
7393,True,False,False,9.604000000000001,4,True,26,26,0
7394,True,False,False,49.041000000000004,2,True,26,26,0
7395,True,False,False,46.9,3,True,26,26,0
7396,True,False,False,45.704,2,False,,,0
7397,True,False,False,46.153,1,True,23,23,0
7398,True,False,False,84.931,2,True,24,24,
7399,False,True,False,34.1,3,True,28,28,
7400,True,False,False,57.319,6,True,46,46,
7401,True,False,False,1.97,1,True,,,
7402,True,False,False,3.815,2,False,,,0
7403,True,False,False,0.491,2,False,,,
7404,True,False,False,3.596,2,False,,,0
7405,True,False,False,20.679000000000002,2,False,,,
7406,True,False,False,23.985,2,False,,,0
7407,True,False,False,20.161,2,True,22,22,0
7408,False,True,False,25.990000000000002,2,True,18,18,0
7409,True,False,False,46.514,2,False,,,0
7410,True,False,False,11.948,2,True,26,26,
7411,True,False,False,66.363,2,True,22,22,
7412,True,False,False,70.261,3,True,22,22,
7413,True,False,False,65.98,1,True,19,19,0
7414,True,False,False,53.186,1,True,17,17,2
7415,True,False,False,30.442,2,True,23,23,0
7416,True,False,False,61.455,2,True,20,20,
7417,True,False,False,38.861000000000004,0,True,24,24,0
7418,True,False,False,97.84100000000001,2,True,22,22,
7419,True,False,False,57.828,4,True,25,25,1
7420,True,False,False,40.334,2,True,20,20,0
7421,True,False,False,60.615,0,True,19,19,0
7422,True,False,False,84.504,4,True,20,20,0
7423,True,False,False,76.351,2,True,22,22,
7424,True,False,False,44.356,1,True,18,18,
7425,True,False,False,94.361,2,True,22,22,0
7426,True,False,False,97.918,0,False,,,
7427,True,False,False,89.97200000000001,2,True,19,19,1
7428,True,False,False,,2,True,17,17,
7429,True,False,False,38.325,2,True,16,16,0
7430,False,True,False,79.432,1,True,22,22,
7431,True,False,False,28.108,2,True,33,33,0
7432,True,False,False,38.516,4,True,16,16,1
7433,True,False,False,26.830000000000002,4,False,,,
7434,True,False,False,9.207,2,True,26,26,0
7435,False,True,False,21.285,1,True,34,34,2
7436,False,True,False,31.469,2,False,,,0
7437,False,True,False,38.89,4,True,20,20,0
7438,False,True,False,39.663000000000004,3,True,18,18,0
7439,False,True,False,20.589000000000002,0,False,,,0
7440,False,True,False,3.9050000000000002,3,False,,,0
7441,True,False,False,52.375,2,True,15,15,1
7442,True,False,False,41.5,1,True,34,34,1
7443,True,False,False,3.859,1,False,,,
7444,True,False,False,0.498,2,False,,,0
7445,True,False,False,3.9530000000000003,2,True,35,35,0
7446,False,True,False,12.101,4,True,44,44,0
7447,True,False,False,4.252,2,True,45,45,0
7448,True,False,False,2.871,2,True,20,20,0
7449,True,False,False,80.066,2,True,19,19,0
7450,True,False,False,58.154,4,True,19,19,0
7451,False,True,False,40.513,2,True,20,20,0
7452,True,False,False,91.546,3,True,21,21,0
7453,False,True,False,31.631,2,True,32,32,
7454,False,True,False,,4,True,30,30,0
7455,True,False,False,2.741,4,True,37,37,
7456,False,True,False,1.933,2,True,23,23,
7457,False,True,False,34.797000000000004,2,True,28,28,0
7458,False,True,False,12.279,2,True,26,26,0
7459,True,False,False,32.868,,True,20,20,1
7460,True,False,False,5.5,2,True,23,23,
7461,True,False,False,20.937,2,True,20,20,0
7462,True,False,False,2.624,2,False,,,
7463,True,False,False,12.432,3,True,20,20,0
7464,True,False,False,23.361,3,True,31,31,
7465,False,True,False,5.21,9,False,,,
7466,False,True,False,2.956,3,True,18,18,
7467,False,True,False,45.554,3,True,,,1
7468,True,False,False,11.728,2,True,19,19,
7469,True,False,False,,4,True,18,18,1
7470,True,False,False,54.217,3,True,20,20,
7471,True,False,False,53.31,1,True,19,19,
7472,True,False,False,27.961000000000002,3,True,25,25,
7473,True,False,False,16.272000000000002,4,True,18,18,
7474,True,False,False,46.088,2,True,24,24,0
7475,True,False,False,33.829,2,True,22,22,0
7476,True,False,False,36.424,2,True,28,28,0
7477,True,False,False,25.591,2,True,32,32,0
7478,True,False,False,15.035,0,True,27,27,3
7479,True,False,False,30.531000000000002,2,True,21,21,0
7480,True,False,False,69.875,3,True,18,18,0
7481,True,False,False,15.993,2,False,,,
7482,True,False,False,7.8660000000000005,2,True,20,20,
7483,True,False,False,32.821,3,False,,,
7484,False,True,False,83.10300000000001,2,True,22,22,1
7485,True,False,False,13.822000000000001,2,True,27,27,
7486,True,False,False,2.362,,True,28,28,
7487,False,True,False,58.615,1,True,27,27,
7488,False,True,False,61.97,0,False,,,0
7489,True,False,False,32.319,0,True,22,22,0
7490,True,False,False,43.576,2,False,,,
7491,False,True,False,25.61,1,True,20,20,1
7492,True,False,False,9.269,3,True,45,45,0
7493,True,False,False,19.579,2,True,25,25,0
7494,True,False,False,37.248,1,False,,,
7495,True,False,False,2.103,2,True,24,24,0
7496,True,False,False,10.212,1,True,19,19,1
7497,False,True,False,78.173,1,True,35,35,3
7498,True,False,False,2.426,3,False,,,
7499,False,True,False,30.651,1,True,22,22,0
7500,True,False,False,23.51,4,True,35,35,2
7501,True,False,False,,3,False,,,
7502,False,True,False,12.297,3,True,23,23,0
7503,True,False,False,15.082,4,True,23,23,0
7504,False,True,False,11.55,6,True,24,24,
7505,True,False,False,7.936,1,True,21,21,0
7506,False,True,False,17.114,3,False,,,
7507,False,True,False,9.652000000000001,1,True,28,28,1
7508,False,True,False,6.391,2,True,21,21,
7509,False,True,False,6.8580000000000005,4,True,20,20,0
7510,True,False,False,12.222,2,False,,,
7511,False,True,False,32.043,3,True,22,22,
7512,True,False,False,13.008000000000001,2,True,22,22,0
7513,True,False,False,59.31,2,True,22,22,0
7514,True,False,False,36.742,2,True,48,48,1
7515,True,False,False,30.288,2,False,,,
7516,True,False,False,6.957,2,False,,,
7517,True,False,False,3.428,2,True,51,51,0
7518,True,False,False,8.093,4,True,22,22,
7519,True,False,False,3.903,1,True,21,21,0
7520,True,False,False,36.202,2,True,25,25,
7521,True,False,False,32.25,2,True,25,25,
7522,True,False,False,28.556,3,True,27,27,
7523,True,False,False,1.3960000000000001,2,True,26,26,0
7524,True,False,False,36.589,6,True,18,18,0
7525,True,False,False,8.933,2,True,26,26,
7526,True,False,False,85.786,2,True,33,33,0
7527,True,False,False,43.729,2,True,18,18,
7528,True,False,False,48.895,3,True,19,19,0
7529,True,False,False,,3,True,17,17,0
7530,True,False,False,56.355000000000004,5,True,20,20,0
7531,True,False,False,55.991,2,True,20,20,0
7532,True,False,False,1.827,3,False,,,0
7533,True,False,False,9.26,0,True,27,27,
7534,True,False,False,29.712,0,True,18,18,0
7535,True,False,False,,,False,,,
7536,True,False,False,74.474,4,True,21,21,0
7537,True,False,False,92.622,2,True,20,20,0
7538,True,False,False,50.235,1,True,21,21,
7539,False,True,False,23.013,2,True,18,18,
7540,True,False,False,17.012,3,True,,,
7541,True,False,False,87.039,2,True,26,26,0
7542,True,False,False,27.985,2,True,17,17,0
7543,True,False,False,94.025,2,True,24,24,
7544,True,False,False,40.152,2,False,,,
7545,True,False,False,30.511,,True,16,16,0
7546,True,False,False,0.994,0,True,,,
7547,True,False,False,12.344,6,True,20,20,0
7548,True,False,False,1.359,3,True,22,22,
7549,True,False,False,2.086,1,True,20,20,0
7550,True,False,False,23.27,2,True,25,25,1
7551,True,False,False,98.53,3,True,21,21,
7552,True,False,False,11.624,2,True,26,26,1
7553,True,False,False,93.48100000000001,2,True,28,28,
7554,True,False,False,80.554,3,True,21,21,
7555,True,False,False,70.343,2,True,55,55,
7556,True,False,False,18.087,2,True,19,19,
7557,True,False,False,82.47800000000001,0,True,29,29,1
7558,True,False,False,22.428,3,True,20,20,
7559,True,False,False,45.448,4,True,29,29,0
7560,True,False,False,97.965,3,True,24,24,
7561,True,False,False,,,False,,,
7562,True,False,False,,,True,26,26,
7563,True,False,False,89.005,2,True,56,56,
7564,True,False,False,0.135,1,True,18,18,0
7565,True,False,False,69.607,2,True,29,29,
7566,True,False,False,38.613,3,False,,,
7567,True,False,False,20.826,2,True,41,41,
7568,True,False,False,17.311,4,False,,,
7569,True,False,False,32.744,4,True,51,51,
7570,True,False,False,38.762,2,True,25,25,0
7571,True,False,False,7.178,2,True,23,23,
7572,True,False,False,53.453,2,False,,,0
7573,True,False,False,56.838,2,True,25,25,0
7574,True,False,False,55.404,2,True,29,29,1
7575,True,False,False,64.301,2,True,29,29,
7576,True,False,False,43.256,1,False,,,2
7577,True,False,False,76.19500000000001,3,True,24,24,0
7578,True,False,False,,,False,,,
7579,True,False,False,21.715,2,True,21,21,1
7580,True,False,False,34.151,2,True,33,33,1
7581,True,False,False,10.895,3,True,23,23,
7582,True,False,False,24.26,2,True,17,17,0
7583,True,False,False,23.936,1,True,25,25,
7584,True,False,False,4.785,,True,16,16,0
7585,True,False,False,,2,True,20,20,1
7586,True,False,False,14.609,1,True,19,19,1
7587,True,False,False,,,True,,,
7588,True,False,False,70.774,2,True,27,27,
7589,True,False,False,67.887,2,True,21,21,
7590,True,False,False,,,True,21,21,
7591,True,False,False,49.795,3,False,,,
7592,True,False,False,,0,False,,,
7593,True,False,False,,2,True,17,17,
7594,True,False,False,24.249,2,True,21,21,0
7595,True,False,False,19.791,,True,22,22,
7596,True,False,False,77.492,3,False,,,0
7597,True,False,False,66.659,3,True,22,22,1
7598,True,False,False,22.169,2,True,,,
7599,True,False,False,42.497,2,True,23,23,0
7600,True,False,False,84.836,2,True,20,20,4
7601,True,False,False,99.73,2,True,34,34,
7602,True,False,False,93.137,2,True,26,26,0
7603,True,False,False,89.072,2,False,,,
7604,True,False,False,97.733,5,True,25,25,0
7605,True,False,False,41.196,4,True,35,35,0
7606,False,True,False,3.4410000000000003,1,True,18,18,0
7607,True,False,False,25.060000000000002,2,True,27,27,
7608,False,True,False,52.547000000000004,2,True,16,16,0
7609,False,True,False,86.863,1,False,,,
7610,False,True,False,29.459,1,False,,,0
7611,True,False,False,10.16,2,True,,,0
7612,True,False,False,18.029,2,True,48,48,
7613,True,False,False,50.214,3,True,21,21,
7614,True,False,False,15.436,0,False,,,0
7615,True,False,False,15.552,0,True,39,39,0
7616,True,False,False,16.331,2,True,35,35,0
7617,True,False,False,1.937,3,True,,,1
7618,True,False,False,2.753,2,True,22,22,1
7619,True,False,False,40.24,2,True,22,22,
7620,True,False,False,11.173,,True,22,22,
7621,True,False,False,8.884,2,True,20,20,0
7622,True,False,False,20.2,0,False,,,0
7623,True,False,False,2.1390000000000002,1,False,,,
7624,True,False,False,27.688,2,True,27,27,1
7625,True,False,False,14.73,2,True,20,20,0
7626,True,False,False,2.555,2,False,,,
7627,True,False,False,31.560000000000002,2,True,26,26,
7628,True,False,False,64.658,2,True,28,28,
7629,True,False,False,60.152,1,True,25,25,0
7630,True,False,False,29.882,3,True,18,18,
7631,True,False,False,70.514,2,True,15,15,0
7632,True,False,False,5.463,2,False,,,
7633,True,False,False,10.465,0,False,,,
7634,True,False,False,25.422,0,True,27,27,
7635,True,False,False,13.711,3,True,17,17,0
7636,True,False,False,29.661,,True,19,19,
7637,True,False,False,33.213,2,True,18,18,
7638,True,False,False,0.435,2,False,,,
7639,True,False,False,16.26,2,True,29,29,
7640,True,False,False,7.779,2,True,35,35,
7641,True,False,False,18.081,1,True,32,32,0
7642,True,False,False,0.52,2,False,,,
7643,True,False,False,12.98,3,True,,,
7644,True,False,False,9.064,2,False,,,0
7645,True,False,False,7.021,4,True,16,16,0
7646,True,False,False,27.371000000000002,4,True,18,18,
7647,True,False,False,30.447,4,True,18,18,0
7648,True,False,False,44.597,2,True,34,34,0
7649,True,False,False,46.131,3,True,40,40,
7650,True,False,False,29.304000000000002,2,True,29,29,0
7651,True,False,False,34.42,2,True,20,20,0
7652,True,False,False,68.802,0,True,28,28,0
7653,True,False,False,26.156,2,True,36,36,
7654,True,False,False,24.713,2,True,17,17,0
7655,True,False,False,6.186,2,True,24,24,
7656,True,False,False,10.768,2,True,30,30,0
7657,True,False,False,,,False,,,
7658,True,False,False,,,False,,,
7659,True,False,False,,,False,,,
7660,True,False,False,43.858000000000004,2,True,22,22,
7661,True,False,False,14.278,1,True,19,19,0
7662,True,False,False,27.684,0,True,27,27,0
7663,True,False,False,25.468,4,True,32,32,
7664,True,False,False,2.446,2,True,20,20,0
7665,True,False,False,13.896,2,True,20,20,
7666,True,False,False,2.6510000000000002,2,True,20,20,
7667,True,False,False,19.809,4,True,24,24,
7668,True,False,False,32.666000000000004,4,True,17,17,0
7669,True,False,False,10.303,1,True,21,21,0
7670,True,False,False,12.46,3,True,21,21,0
7671,True,False,False,1.5350000000000001,3,True,25,25,0
7672,True,False,False,2.294,1,True,41,41,0
7673,True,False,False,17.014,3,True,24,24,
7674,True,False,False,16.603,2,True,20,20,
7675,True,False,False,76.906,2,True,22,22,
7676,True,False,False,81.976,2,True,22,22,
7677,True,False,False,4.474,3,True,22,22,0
7678,True,False,False,24.879,2,True,25,25,0
7679,True,False,False,10.417,2,False,,,
7680,True,False,False,3.685,3,True,16,16,
7681,True,False,False,13.507,2,True,28,28,0
7682,True,False,False,22.017,4,True,18,18,
7683,True,False,False,46.809,3,True,21,21,1
7684,True,False,False,24.462,2,True,19,19,0
7685,True,False,False,,,True,27,27,
7686,True,False,False,42.208,2,True,34,34,0
7687,True,False,False,28.995,2,True,23,23,0
7688,True,False,False,19.013,2,True,18,18,0
7689,True,False,False,46.441,2,True,22,22,
7690,True,False,False,17.635,1,True,23,23,0
7691,True,False,False,20.519000000000002,2,True,31,31,0
7692,True,False,False,12.543000000000001,2,False,,,0
7693,True,False,False,4.526,0,True,29,29,0
7694,True,False,False,25.021,2,True,20,20,0
7695,True,False,False,12.698,3,True,38,38,
7696,True,False,False,41.391,2,True,20,20,
7697,True,False,False,40.92,2,True,30,30,
7698,True,False,False,19.877,4,True,25,25,
7699,True,False,False,0.685,3,True,40,40,
7700,True,False,False,19.088,2,True,37,37,
7701,True,False,False,49.962,2,False,,,
7702,True,False,False,44.383,3,True,27,27,
7703,True,False,False,3.205,2,False,,,0
7704,True,False,False,25.472,2,False,,,
7705,True,False,False,37.703,2,True,33,33,0
7706,True,False,False,54.075,3,True,39,39,
7707,True,False,False,67.636,2,True,23,23,0
7708,False,False,False,21.908,4,False,,,
7709,True,False,False,4.179,2,False,,,2
7710,True,False,False,16.289,4,True,34,34,
7711,False,False,False,48.926,3,True,23,23,
7712,True,False,False,7.3260000000000005,3,False,,,0
7713,True,False,False,20.678,3,False,,,
7714,True,False,False,5.282,3,False,,,
7715,True,False,False,66.291,7,True,22,22,
7716,True,False,False,42.404,3,True,22,22,
7717,True,False,False,41.514,2,False,,,
7718,True,False,False,76.977,5,True,28,28,
7719,True,False,False,83.227,3,True,22,22,
7720,True,False,False,36.824,4,True,27,27,
7721,True,False,False,90.95700000000001,2,True,22,22,0
7722,True,False,False,91.898,2,True,24,24,
7723,True,False,False,75.525,2,True,27,27,
7724,True,False,False,,,True,24,24,
7725,True,False,False,,,False,,,
7726,True,False,False,46.036,2,True,20,20,
7727,True,False,False,54.173,4,True,23,23,
7728,True,False,False,,2,False,,,0
7729,True,False,False,66.779,2,True,21,21,0
7730,True,False,False,76.048,,False,,,1
7731,True,False,False,84.028,2,True,28,28,
7732,True,False,False,,2,False,,,
7733,True,False,False,48.135,2,True,23,23,0
7734,True,False,False,61.03,3,True,23,23,0
7735,True,False,False,53.487,1,True,24,24,0
7736,True,False,False,,2,True,23,23,
7737,True,False,False,51.103,2,True,20,20,0
7738,True,False,False,43.213,4,True,18,18,0
7739,True,False,False,74.05,2,True,24,24,0
7740,True,False,False,89.08800000000001,2,False,,,
7741,True,False,False,,3,False,,,
7742,True,False,False,90.016,2,False,,,
7743,True,False,False,83.074,2,False,,,
7744,True,False,False,71.862,,True,25,25,0
7745,True,False,False,84.46000000000001,1,True,22,22,0
7746,False,True,False,66.06,2,True,28,28,0
7747,True,False,False,52.493,3,True,24,24,
7748,True,False,False,,,True,,,
7749,True,False,False,69.324,2,True,17,17,0
7750,True,False,False,90.35000000000001,3,True,24,24,0
