,C0000100,C0000200,Y1211300,HGC_ya
7246,743301,7433,2,2
7247,743302,7433,2,2
7248,743303,7433,2,2
7249,743304,7433,6,4
7250,743501,7435,8,5
7251,743502,7435,6,4
7252,743601,7436,3,3
7253,743602,7436,6,4
7254,743701,7437,6,4
7255,743702,7437,3,3
7256,743801,7438,3,3
7257,743802,7438,3,3
7258,743803,7438,5,3
7259,743901,7439,6,4
7260,743902,7439,8,5
7261,744101,7441,2,2
7262,744102,7441,2,2
7263,744103,7441,8,5
7264,744201,7442,8,5
7265,744202,7442,6,4
7266,744301,7443,8,5
7267,744302,7443,6,4
7268,744303,7443,3,3
7269,744501,7445,-7,
7270,744502,7445,3,3
7271,744601,7446,3,3
7272,744602,7446,3,3
7273,744701,7447,2,2
7274,744702,7447,3,3
7275,744703,7447,2,2
7276,744704,7447,2,2
7277,744801,7448,3,3
7278,744802,7448,2,2
7279,744803,7448,2,2
7280,744804,7448,2,2
7281,744805,7448,2,2
7282,744901,7449,2,2
7283,744902,7449,7,5
7284,744903,7449,8,5
7285,745001,7450,-7,
7286,745002,7450,-7,
7287,745101,7451,6,4
7288,745102,7451,7,5
7289,745103,7451,8,5
7290,745104,7451,6,4
7291,745201,7452,-7,
7292,745301,7453,-7,
7293,745302,7453,-7,
7294,745303,7453,-7,
7295,745501,7455,-7,
7296,745502,7455,-7,
7297,745503,7455,5,3
7298,745504,7455,3,3
7299,745505,7455,2,2
7300,745506,7455,7,5
7301,745507,7455,6,4
7302,745801,7458,7,5
7303,745901,7459,7,5
7304,745902,7459,2,2
7305,745903,7459,2,2
7306,745904,7459,3,3
7307,746001,7460,-7,
7308,746002,7460,-7,
7309,746003,7460,-7,
7310,746004,7460,-7,
7311,746201,7462,3,3
7312,746202,7462,7,5
7313,746203,7462,3,3
7314,746401,7464,7,5
7315,746402,7464,7,5
7316,746403,7464,7,5
7317,746404,7464,7,5
7318,746801,7468,-7,
7319,746802,7468,-7,
7320,746803,7468,-7,
7321,747001,7470,8,5
7322,747002,7470,9,6
7323,747003,7470,6,4
7324,747004,7470,5,3
7325,747501,7475,8,5
7326,747502,7475,8,5
7327,747701,7477,8,5
7328,747702,7477,8,5
7329,747901,7479,7,5
7330,747902,7479,2,2
7331,748001,7480,6,4
7332,748002,7480,5,3
7333,748003,7480,10,7
7334,748101,7481,-7,
7335,748102,7481,-7,
7336,748501,7485,12,9
7337,748502,7485,2,2
7338,749001,7490,-7,
7339,749201,7492,6,4
7340,749301,7493,2,2
7341,749302,7493,6,4
7342,749303,7493,2,2
7343,749401,7494,6,4
7344,749402,7494,6,4
7345,749403,7494,1,1
7346,749601,7496,7,5
7347,749602,7496,8,5
7348,749603,7496,3,3
7349,749701,7497,2,2
7350,749702,7497,6,4
7351,749801,7498,6,4
7352,749802,7498,6,4
7353,749803,7498,8,5
7354,750001,7500,2,2
7355,750002,7500,3,3
7356,750101,7501,10,7
7357,750102,7501,3,3
7358,750103,7501,2,2
7359,750104,7501,6,4
7360,750105,7501,8,5
7361,750301,7503,3,3
7362,750302,7503,2,2
7363,750303,7503,6,4
7364,750304,7503,6,4
7365,750305,7503,1,1
7366,750401,7504,2,2
7367,750402,7504,7,5
7368,750403,7504,2,2
7369,750404,7504,3,3
7370,750405,7504,3,3
7371,750601,7506,8,5
7372,750801,7508,7,5
7373,750802,7508,3,3
7374,751001,7510,2,2
7375,751301,7513,10,7
7376,751302,7513,8,5
7377,751401,7514,3,3
7378,751402,7514,8,5
7379,751801,7518,6,4
7380,751802,7518,2,2
7381,752001,7520,5,3
7382,752002,7520,2,2
7383,752003,7520,3,3
7384,752401,7524,6,4
7385,752402,7524,2,2
7386,752403,7524,3,3
7387,752404,7524,5,3
7388,752501,7525,3,3
7389,752502,7525,3,3
7390,752701,7527,6,4
7391,752702,7527,6,4
7392,752901,7529,-7,
7393,752902,7529,-7,
7394,752903,7529,-7,
7395,753001,7530,-7,
7396,753101,7531,-7,
7397,753102,7531,-7,
7398,753103,7531,-7,
7399,753104,7531,-7,
7400,753201,7532,-7,
7401,753202,7532,-7,
7402,753701,7537,-7,
7403,753702,7537,-7,
7404,753801,7538,-7,
7405,753802,7538,-7,
7406,754301,7543,-7,
7407,754302,7543,-7,
7408,754801,7548,3,3
7409,754802,7548,5,3
7410,754803,7548,3,3
7411,754804,7548,3,3
7412,755101,7551,7,5
7413,755301,7553,6,4
7414,756001,7560,3,3
7415,756501,7565,3,3
7416,757101,7571,3,3
7417,757401,7574,-7,
7418,757402,7574,-7,
7419,757403,7574,-7,
7420,757501,7575,5,3
7421,757502,7575,8,5
7422,757801,7578,14,7
7423,757802,7578,8,5
7424,758001,7580,1,1
7425,758101,7581,8,5
7426,758301,7583,2,2
7427,758302,7583,2,2
7428,758303,7583,3,3
7429,758501,7585,1,1
7430,758502,7585,3,3
7431,758601,7586,6,4
7432,758602,7586,6,4
7433,758701,7587,10,7
7434,758702,7587,6,4
7435,759101,7591,-7,
7436,759501,7595,5,3
7437,759502,7595,2,2
7438,759801,7598,6,4
7439,759802,7598,8,5
7440,760001,7600,3,3
7441,760002,7600,6,4
7442,760101,7601,7,5
7443,760102,7601,9,6
7444,760103,7601,8,5
7445,760301,7603,10,7
7446,760302,7603,8,5
7447,760501,7605,-7,
7448,760502,7605,-7,
7449,760601,7606,8,5
7450,760602,7606,3,3
7451,760701,7607,-7,
7452,760702,7607,-7,
7453,760901,7609,-7,
7454,760902,7609,-7,
7455,761601,7616,2,2
7456,761602,7616,2,2
7457,761701,7617,3,3
7458,761702,7617,6,4
7459,761801,7618,7,5
7460,761802,7618,6,4
7461,761901,7619,3,3
7462,761902,7619,3,3
7463,761903,7619,-7,
7464,762201,7622,6,4
7465,762202,7622,5,3
7466,762203,7622,3,3
7467,762501,7625,3,3
7468,762502,7625,4,2
7469,762503,7625,5,3
7470,762504,7625,6,4
7471,762601,7626,2,2
7472,762602,7626,6,4
7473,763201,7632,-7,
7474,763601,7636,6,4
7475,763602,7636,8,5
7476,763603,7636,2,2
7477,764201,7642,10,7
7478,764501,7645,3,3
7479,764502,7645,-7,
7480,764503,7645,6,4
7481,764601,7646,-7,
7482,764602,7646,2,2
7483,764603,7646,2,2
7484,764801,7648,6,4
7485,764802,7648,3,3
7486,764803,7648,6,4
7487,764804,7648,3,3
7488,764901,7649,6,4
7489,764902,7649,6,4
7490,765201,7652,3,3
7491,765202,7652,3,3
7492,765501,7655,6,4
7493,765502,7655,3,3
7494,765503,7655,8,5
7495,765701,7657,3,3
7496,765702,7657,8,5
7497,766201,7662,4,2
7498,766202,7662,7,5
7499,766501,7665,3,3
7500,766502,7665,-7,
7501,766901,7669,6,4
7502,766902,7669,11,8
7503,767001,7670,7,5
7504,767002,7670,6,4
7505,767003,7670,6,4
7506,767101,7671,8,5
7507,767102,7671,-7,
7508,767201,7672,6,4
7509,767301,7673,2,2
7510,767302,7673,3,3
7511,767303,7673,-7,
7512,767304,7673,5,3
7513,767801,7678,6,4
7514,767802,7678,9,6
7515,767901,7679,8,5
7516,768101,7681,6,4
7517,768102,7681,6,4
7518,768103,7681,-7,
7519,768104,7681,2,2
7520,768201,7682,6,4
7521,768301,7683,-7,
7522,768401,7684,6,4
7523,768402,7684,3,3
7524,768403,7684,8,5
7525,768501,7685,10,7
7526,768502,7685,6,4
7527,768503,7685,3,3
7528,768701,7687,8,5
7529,768702,7687,8,5
7530,768801,7688,7,5
7531,768802,7688,14,7
7532,768901,7689,10,7
7533,768902,7689,3,3
7534,769101,7691,9,6
7535,769201,7692,6,4
7536,769401,7694,3,3
7537,769402,7694,6,4
7538,769403,7694,3,3
7539,769404,7694,10,7
7540,769501,7695,6,4
7541,769502,7695,7,5
7542,769503,7695,6,4
7543,769504,7695,3,3
7544,770401,7704,5,3
7545,770801,7708,6,4
7546,771001,7710,7,5
7547,771002,7710,4,2
7548,771301,7713,3,3
7549,771302,7713,2,2
7550,772201,7722,-7,
7551,773001,7730,-7,
7552,773501,7735,-7,
7553,773601,7736,-7,
7554,773901,7739,-7,
7555,774001,7740,-7,
7556,774002,7740,-7,
7557,774501,7745,-7,
7558,774601,7746,-7,
7559,774602,7746,-7,
7560,774701,7747,-7,
7561,775001,7750,8,5
7562,775002,7750,3,3
7563,775003,7750,2,2
7564,775101,7751,-7,
7565,775102,7751,-7,
7566,775401,7754,7,5
7567,775501,7755,-7,
7568,775502,7755,-7,
7569,776001,7760,8,5
7570,776101,7761,-7,
7571,776102,7761,-7,
7572,776501,7765,-7,
7573,776502,7765,-7,
7574,777101,7771,-7,
7575,777102,7771,-7,
7576,777201,7772,-7,
7577,777202,7772,-7,
7578,777401,7774,8,5
7579,777501,7775,-7,
7580,777701,7777,-7,
7581,777901,7779,-7,
7582,777902,7779,-7,
7583,777903,7779,-7,
7584,777904,7779,-7,
7585,777905,7779,-7,
7586,778101,7781,-7,
7587,778201,7782,-7,
7588,778202,7782,-7,
7589,778203,7782,-7,
7590,778801,7788,7,5
7591,778802,7788,8,5
7592,778901,7789,2,2
7593,778902,7789,6,4
7594,778903,7789,6,4
7595,778904,7789,3,3
7596,779101,7791,6,4
7597,779102,7791,3,3
7598,779401,7794,6,4
7599,779402,7794,7,5
7600,779501,7795,3,3
7601,779502,7795,2,2
7602,779503,7795,4,2
7603,779504,7795,6,4
7604,779601,7796,3,3
7605,779602,7796,8,5
7606,779701,7797,4,2
7607,779702,7797,8,5
7608,779801,7798,6,4
7609,779802,7798,-7,
7610,780201,7802,3,3
7611,780202,7802,6,4
7612,780203,7802,5,3
7613,780401,7804,10,7
7614,780402,7804,7,5
7615,780403,7804,8,5
7616,780404,7804,8,5
7617,780601,7806,7,5
7618,780602,7806,6,4
7619,780603,7806,5,3
7620,781001,7810,2,2
7621,781002,7810,2,2
7622,781301,7813,-7,
7623,781401,7814,6,4
7624,781402,7814,3,3
7625,781403,7814,2,2
7626,781501,7815,4,2
7627,781801,7818,6,4
7628,781802,7818,2,2
7629,781803,7818,6,4
7630,781804,7818,3,3
7631,781805,7818,6,4
7632,781901,7819,3,3
7633,781902,7819,5,3
7634,782001,7820,3,3
7635,782002,7820,8,5
7636,782101,7821,-7,
7637,782102,7821,-7,
7638,782103,7821,-7,
7639,782201,7822,8,5
7640,782301,7823,7,5
7641,782302,7823,7,5
7642,782501,7825,3,3
7643,782502,7825,6,4
7644,782801,7828,8,5
7645,782802,7828,2,2
7646,782803,7828,2,2
7647,782804,7828,2,2
7648,782901,7829,5,3
7649,782902,7829,6,4
7650,783001,7830,2,2
7651,783002,7830,4,2
7652,783101,7831,2,2
7653,783102,7831,6,4
7654,783103,7831,5,3
7655,783104,7831,6,4
7656,783201,7832,-7,
7657,783202,7832,-7,
7658,783203,7832,-7,
7659,783301,7833,10,7
7660,783302,7833,8,5
7661,783501,7835,3,3
7662,783502,7835,2,2
7663,783503,7835,5,3
7664,783504,7835,2,2
7665,783601,7836,-7,
7666,783602,7836,-7,
7667,783801,7838,8,5
7668,784101,7841,6,4
7669,784201,7842,-7,
7670,784401,7844,-7,
7671,784601,7846,8,5
7672,784602,7846,6,4
7673,784901,7849,7,5
7674,784902,7849,4,2
7675,785101,7851,2,2
7676,785601,7856,7,5
7677,785602,7856,6,4
7678,785603,7856,3,3
7679,785604,7856,3,3
7680,786401,7864,6,4
7681,786402,7864,6,4
7682,786403,7864,5,3
7683,786404,7864,3,3
7684,786405,7864,1,1
7685,786501,7865,8,5
7686,786502,7865,6,4
7687,786503,7865,6,4
7688,786504,7865,1,1
7689,786901,7869,2,2
7690,786902,7869,3,3
7691,786903,7869,2,2
7692,786904,7869,6,4
7693,786905,7869,3,3
7694,787501,7875,-7,
7695,787801,7878,-7,
7696,787802,7878,-7,
7697,788201,7882,2,2
7698,788202,7882,3,3
7699,788203,7882,3,3
7700,788301,7883,9,6
7701,788302,7883,2,2
7702,788303,7883,6,4
7703,788501,7885,-7,
7704,788502,7885,-7,
7705,788601,7886,5,3
7706,788602,7886,2,2
7707,788603,7886,8,5
7708,789001,7890,-7,
7709,789101,7891,2,2
7710,789102,7891,2,2
7711,789201,7892,-7,
7712,789202,7892,-7,
7713,789203,7892,-7,
7714,789301,7893,-7,
7715,789302,7893,-7,
7716,789303,7893,-7,
7717,789401,7894,-7,
7718,789501,7895,-7,
7719,789502,7895,-7,
7720,789503,7895,-7,
7721,789801,7898,-7,
7722,789802,7898,-7,
7723,790001,7900,6,4
7724,790101,7901,-7,
7725,790102,7901,-7,
7726,790103,7901,-7,
7727,790401,7904,-7,
7728,790402,7904,-7,
7729,790403,7904,-7,
7730,790501,7905,-7,
7731,790502,7905,-7,
7732,791001,7910,6,4
7733,791101,7911,-7,
7734,791102,7911,-7,
7735,791103,7911,-7,
7736,791201,7912,-7,
7737,791202,7912,-7,
7738,791203,7912,-7,
7739,791401,7914,-7,
7740,791402,7914,-7,
7741,791403,7914,-7,
7742,791404,7914,-7,
7743,791405,7914,-7,
7744,791406,7914,-7,
7745,791407,7914,-7,
7746,791501,7915,-7,
7747,791901,7919,-7,
7748,791902,7919,-7,
7749,792101,7921,-7,
7750,792102,7921,7,5
7751,792103,7921,3,3
7752,792201,7922,-7,
7753,792401,7924,-7,
7754,792701,7927,10,7
7755,792702,7927,8,5
7756,792703,7927,3,3
7757,792704,7927,2,2
7758,792801,7928,6,4
7759,792802,7928,8,5
7760,792803,7928,6,4
7761,793001,7930,8,5
7762,793002,7930,6,4
7763,793003,7930,5,3
7764,793101,7931,-7,
7765,793102,7931,7,5
7766,793103,7931,6,4
7767,793301,7933,-7,
7768,793302,7933,5,3
7769,793303,7933,7,5
7770,793801,7938,3,3
7771,793802,7938,2,2
7772,793803,7938,2,2
7773,793804,7938,3,3
7774,793805,7938,6,4
7775,794301,7943,2,2
7776,794501,7945,5,3
7777,794502,7945,2,2
7778,794503,7945,2,2
7779,794901,7949,7,5
7780,794902,7949,2,2
7781,795001,7950,3,3
7782,795101,7951,7,5
7783,795201,7952,6,4
7784,795202,7952,6,4
7785,795203,7952,3,3
7786,795801,7958,6,4
7787,795802,7958,3,3
7788,795803,7958,-7,
7789,795804,7958,-7,
7790,795901,7959,8,5
7791,795902,7959,7,5
7792,796701,7967,4,2
7793,796702,7967,5,3
7794,796703,7967,5,3
7795,796801,7968,3,3
7796,796802,7968,2,2
7797,796803,7968,3,3
7798,796804,7968,7,5
7799,796805,7968,3,3
7800,796901,7969,-7,
7801,796902,7969,-7,
7802,797101,7971,2,2
7803,797102,7971,6,4
7804,797103,7971,5,3
7805,797104,7971,2,2
7806,797105,7971,4,2
7807,797301,7973,6,4
7808,797302,7973,8,5
7809,797401,7974,6,4
7810,797402,7974,8,5
7811,797501,7975,-7,
7812,797502,7975,-7,
7813,797503,7975,-7,
7814,797901,7979,7,5
7815,797902,7979,6,4
7816,798001,7980,9,6
7817,798002,7980,6,4
7818,798003,7980,6,4
7819,798101,7981,7,5
7820,798102,7981,7,5
7821,798301,7983,8,5
7822,798302,7983,8,5
7823,798501,7985,6,4
7824,798502,7985,3,3
7825,798503,7985,-7,
7826,798801,7988,6,4
7827,799001,7990,-7,
7828,799002,7990,3,3
7829,799401,7994,-7,
7830,799402,7994,6,4
7831,799403,7994,2,2
7832,799404,7994,2,2
7833,799405,7994,-7,
7834,799701,7997,6,4
7835,799702,7997,8,5
7836,799703,7997,2,2
7837,799801,7998,3,3
7838,799802,7998,8,5
7839,799803,7998,6,4
7840,800001,8000,6,4
7841,800002,8000,8,5
7842,800003,8000,6,4
7843,800101,8001,6,4
7844,800102,8001,6,4
7845,800103,8001,7,5
7846,800104,8001,7,5
7847,800105,8001,6,4
7848,800601,8006,7,5
7849,800602,8006,6,4
7850,800603,8006,3,3
7851,800801,8008,-7,
7852,801501,8015,-7,
7853,801502,8015,-7,
7854,801503,8015,-7,
7855,801601,8016,-7,
7856,801602,8016,-7,
7857,801701,8017,-7,
7858,801702,8017,-7,
7859,801703,8017,-7,
7860,801704,8017,-7,
7861,801801,8018,-7,
7862,801802,8018,-7,
7863,802001,8020,8,5
7864,802002,8020,6,4
7865,802003,8020,-7,
7866,802004,8020,6,4
7867,802301,8023,6,4
7868,802801,8028,6,4
7869,802901,8029,3,3
7870,802902,8029,3,3
7871,802903,8029,9,6
7872,803001,8030,3,3
7873,803002,8030,2,2
7874,803003,8030,-7,
7875,803101,8031,2,2
7876,803102,8031,3,3
7877,803103,8031,2,2
7878,803104,8031,-7,
7879,803105,8031,-7,
7880,803106,8031,-7,
7881,803301,8033,8,5
7882,803302,8033,8,5
7883,803303,8033,7,5
7884,803401,8034,8,5
7885,803402,8034,13,6
7886,803403,8034,3,3
7887,803404,8034,6,4
7888,803901,8039,3,3
7889,803902,8039,-7,
7890,803903,8039,3,3
7891,803904,8039,3,3
7892,804201,8042,-7,
7893,804401,8044,7,5
7894,804402,8044,3,3
7895,804403,8044,6,4
7896,804501,8045,12,9
7897,804502,8045,5,3
7898,804701,8047,6,4
7899,804702,8047,6,4
7900,804801,8048,7,5
7901,804802,8048,10,7
7902,804901,8049,8,5
7903,804902,8049,8,5
7904,805101,8051,-7,
7905,805102,8051,-7,
7906,805103,8051,-7,
7907,805301,8053,-7,
7908,805302,8053,-7,
7909,805401,8054,-7,
7910,805402,8054,-7,
7911,805701,8057,-7,
7912,805702,8057,8,5
7913,805703,8057,-7,
7914,805704,8057,-7,
7915,805901,8059,5,3
7916,805902,8059,2,2
7917,805903,8059,1,1
7918,805904,8059,7,5
7919,805905,8059,2,2
7920,805906,8059,3,3
7921,805907,8059,2,2
7922,805908,8059,2,2
7923,806101,8061,2,2
7924,806102,8061,2,2
7925,806601,8066,-7,
7926,806602,8066,-7,
7927,806603,8066,-7,
7928,806801,8068,6,4
7929,806802,8068,6,4
7930,806803,8068,-7,
7931,807201,8072,-7,
7932,807202,8072,-7,
7933,807801,8078,9,6
7934,807802,8078,8,5
7935,807901,8079,-7,
7936,807902,8079,-7,
7937,808301,8083,3,3
7938,808302,8083,6,4
7939,808303,8083,7,5
7940,808304,8083,6,4
7941,808401,8084,-7,
7942,808601,8086,-7,
7943,809101,8091,7,5
7944,809102,8091,2,2
7945,809103,8091,6,4
7946,809104,8091,2,2
7947,809105,8091,2,2
7948,809301,8093,6,4
7949,809302,8093,3,3
7950,809901,8099,-7,
7951,809902,8099,-7,
7952,810201,8102,8,5
7953,810202,8102,5,3
7954,810301,8103,2,2
7955,810302,8103,2,2
7956,810303,8103,10,7
7957,810501,8105,-7,
7958,810502,8105,3,3
7959,810503,8105,6,4
7960,810901,8109,6,4
7961,810902,8109,1,1
7962,810903,8109,3,3
7963,811001,8110,10,7
7964,811002,8110,7,5
7965,811101,8111,6,4
7966,811301,8113,6,4
7967,811302,8113,3,3
7968,811303,8113,3,3
7969,811401,8114,-7,
7970,811402,8114,6,4
7971,811403,8114,6,4
7972,811404,8114,5,3
7973,811901,8119,-7,
7974,812001,8120,14,7
7975,812101,8121,8,5
7976,812301,8123,8,5
7977,812501,8125,6,4
7978,812502,8125,7,5
7979,812503,8125,2,2
7980,812504,8125,2,2
7981,812701,8127,2,2
7982,812702,8127,8,5
7983,812901,8129,-7,
7984,812902,8129,-7,
7985,813301,8133,-7,
7986,813701,8137,-7,
7987,814001,8140,6,4
7988,814002,8140,6,4
7989,814003,8140,6,4
7990,814004,8140,3,3
7991,814005,8140,7,5
7992,814101,8141,8,5
7993,814102,8141,8,5
7994,814301,8143,2,2
7995,814302,8143,4,2
7996,814303,8143,6,4
7997,814401,8144,2,2
7998,814402,8144,6,4
7999,814403,8144,-7,
8000,814801,8148,8,5
8001,814802,8148,6,4
8002,814901,8149,6,4
8003,815001,8150,6,4
8004,815101,8151,8,5
8005,815102,8151,8,5
8006,815201,8152,8,5
8007,815202,8152,8,5
8008,815301,8153,6,4
8009,815302,8153,3,3
8010,816001,8160,6,4
8011,816101,8161,4,2
8012,816102,8161,3,3
8013,816901,8169,6,4
8014,816902,8169,4,2
8015,817201,8172,-7,
8016,817202,8172,-7,
8017,817203,8172,-7,
8018,817204,8172,-7,
8019,817401,8174,2,2
8020,817402,8174,2,2
8021,817403,8174,2,2
8022,817404,8174,5,3
8023,817405,8174,3,3
8024,817406,8174,6,4
8025,817407,8174,6,4
8026,817501,8175,7,5
8027,817502,8175,2,2
8028,817601,8176,2,2
8029,817801,8178,3,3
8030,817802,8178,2,2
8031,818001,8180,-7,
8032,818002,8180,-7,
8033,818003,8180,-7,
8034,818004,8180,-7,
8035,818101,8181,8,5
8036,818102,8181,7,5
8037,818401,8184,3,3
8038,818402,8184,3,3
8039,818901,8189,-7,
8040,818902,8189,-7,
8041,819301,8193,7,5
8042,819302,8193,7,5
8043,819303,8193,6,4
8044,819401,8194,3,3
8045,819402,8194,-7,
8046,819403,8194,8,5
8047,819501,8195,2,2
8048,819502,8195,6,4
8049,819503,8195,3,3
8050,819601,8196,-7,
8051,819801,8198,1,1
8052,819802,8198,1,1
8053,819803,8198,1,1
8054,819804,8198,1,1
8055,819805,8198,2,2
8056,820201,8202,5,3
8057,820202,8202,2,2
8058,820203,8202,2,2
8059,820204,8202,3,3
8060,820801,8208,-7,
8061,821001,8210,2,2
8062,821002,8210,5,3
8063,821003,8210,2,2
8064,821004,8210,2,2
8065,821005,8210,3,3
8066,821201,8212,6,4
8067,821202,8212,8,5
8068,821301,8213,7,5
8069,821302,8213,3,3
8070,821501,8215,-7,
8071,821701,8217,8,5
8072,821702,8217,10,7
8073,822201,8222,-7,
8074,822601,8226,12,9
8075,822602,8226,8,5
8076,822603,8226,10,7
8077,822701,8227,6,4
8078,823501,8235,6,4
8079,823502,8235,8,5
8080,823503,8235,6,4
8081,823504,8235,8,5
8082,823701,8237,10,7
8083,823702,8237,10,7
8084,823703,8237,8,5
8085,824301,8243,12,9
8086,824302,8243,8,5
8087,825401,8254,6,4
8088,825701,8257,8,5
8089,825702,8257,8,5
8090,825703,8257,10,7
8091,825901,8259,3,3
8092,825902,8259,8,5
8093,825903,8259,10,7
8094,826001,8260,2,2
8095,826002,8260,6,4
8096,826003,8260,2,2
8097,826004,8260,2,2
8098,826101,8261,6,4
8099,826102,8261,2,2
8100,826103,8261,3,3
8101,826104,8261,6,4
8102,826105,8261,6,4
8103,826106,8261,3,3
8104,826107,8261,3,3
8105,826201,8262,8,5
8106,826202,8262,8,5
8107,826203,8262,2,2
8108,826401,8264,8,5
8109,826402,8264,6,4
8110,826403,8264,6,4
8111,826404,8264,2,2
8112,826501,8265,8,5
8113,826502,8265,8,5
8114,826503,8265,8,5
8115,826504,8265,8,5
8116,826505,8265,10,7
8117,826901,8269,2,2
8118,826902,8269,6,4
8119,826903,8269,2,2
8120,826904,8269,6,4
8121,826905,8269,3,3
8122,826906,8269,3,3
8123,827101,8271,12,9
8124,827301,8273,3,3
8125,827302,8273,6,4
8126,827303,8273,8,5
8127,827304,8273,8,5
8128,827305,8273,3,3
8129,827601,8276,2,2
8130,827602,8276,3,3
8131,827901,8279,2,2
8132,827902,8279,3,3
8133,828301,8283,2,2
8134,828302,8283,5,3
8135,828303,8283,-7,
8136,828401,8284,-7,
8137,828402,8284,-7,
8138,828403,8284,-7,
8139,828404,8284,-7,
8140,828405,8284,-7,
8141,828406,8284,-7,
8142,828407,8284,-7,
8143,828408,8284,-7,
8144,828601,8286,8,5
8145,828602,8286,3,3
8146,828603,8286,3,3
8147,828604,8286,2,2
8148,828701,8287,3,3
8149,828702,8287,2,2
8150,828703,8287,3,3
8151,828901,8289,2,2
8152,828902,8289,3,3
8153,828903,8289,7,5
8154,828904,8289,3,3
8155,828905,8289,2,2
8156,828906,8289,2,2
8157,829401,8294,2,2
8158,829402,8294,6,4
8159,829403,8294,2,2
8160,829601,8296,6,4
8161,829602,8296,5,3
8162,829603,8296,5,3
8163,829604,8296,3,3
8164,829605,8296,-7,
8165,829606,8296,2,2
8166,829801,8298,5,3
8167,829802,8298,6,4
8168,829803,8298,3,3
8169,829804,8298,6,4
8170,830501,8305,7,5
8171,830502,8305,8,5
8172,830503,8305,8,5
8173,830504,8305,6,4
8174,830505,8305,8,5
8175,830506,8305,3,3
8176,830507,8305,6,4
8177,830508,8305,6,4
8178,830509,8305,7,5
8179,830801,8308,-7,
8180,830802,8308,-7,
8181,830803,8308,-7,
8182,830901,8309,2,2
8183,830902,8309,2,2
8184,830903,8309,2,2
8185,830904,8309,3,3
8186,830905,8309,2,2
8187,830906,8309,3,3
8188,830907,8309,3,3
8189,830908,8309,5,3
8190,831001,8310,-7,
8191,831101,8311,-7,
8192,831102,8311,-7,
8193,831103,8311,-7,
8194,831104,8311,-7,
8195,831201,8312,-7,
8196,831202,8312,-7,
8197,831203,8312,-7,
8198,831301,8313,-7,
8199,831501,8315,6,4
8200,831701,8317,5,3
8201,831702,8317,7,5
8202,831901,8319,5,3
8203,831902,8319,6,4
8204,832401,8324,-7,
8205,832402,8324,-7,
8206,832403,8324,-7,
8207,832501,8325,-7,
8208,832502,8325,-7,
8209,832503,8325,-7,
8210,832901,8329,6,4
8211,832902,8329,3,3
8212,832903,8329,3,3
8213,833001,8330,2,2
8214,833002,8330,6,4
8215,833201,8332,-7,
8216,833202,8332,-7,
8217,833203,8332,-7,
8218,833401,8334,6,4
8219,833402,8334,6,4
8220,833501,8335,-7,
8221,833502,8335,-7,
8222,833601,8336,6,4
8223,833602,8336,6,4
8224,833603,8336,2,2
8225,833701,8337,3,3
8226,833702,8337,3,3
8227,834001,8340,7,5
8228,834002,8340,-7,
8229,834301,8343,2,2
8230,834302,8343,6,4
8231,834303,8343,3,3
8232,834304,8343,6,4
8233,834305,8343,6,4
8234,834501,8345,8,5
8235,834502,8345,7,5
8236,834601,8346,8,5
8237,834602,8346,7,5
8238,834901,8349,3,3
8239,834902,8349,6,4
8240,834903,8349,6,4
8241,834904,8349,7,5
8242,835101,8351,6,4
8243,835102,8351,3,3
8244,835103,8351,5,3
8245,835201,8352,6,4
8246,835202,8352,7,5
8247,835203,8352,6,4
8248,835301,8353,3,3
8249,835302,8353,3,3
8250,835303,8353,3,3
8251,835304,8353,2,2
8252,835401,8354,10,7
8253,835402,8354,3,3
8254,835701,8357,7,5
8255,835702,8357,6,4
8256,835703,8357,7,5
8257,835704,8357,3,3
8258,835901,8359,6,4
8259,835902,8359,2,2
8260,835903,8359,2,2
8261,835904,8359,2,2
8262,835905,8359,2,2
8263,836201,8362,-7,
8264,836202,8362,-7,
8265,836301,8363,-7,
8266,836302,8363,-7,
8267,836601,8366,-7,
8268,836602,8366,-7,
8269,836701,8367,1,1
8270,837101,8371,-7,
8271,837102,8371,-7,
8272,837301,8373,-7,
8273,837302,8373,-7,
8274,837303,8373,-7,
8275,837401,8374,6,4
8276,837402,8374,3,3
8277,837501,8375,1,1
8278,837502,8375,1,1
8279,837503,8375,3,3
8280,837504,8375,3,3
8281,837601,8376,5,3
8282,837602,8376,2,2
8283,837603,8376,3,3
8284,837604,8376,6,4
8285,837605,8376,3,3
8286,837701,8377,3,3
8287,837702,8377,2,2
8288,838301,8383,3,3
8289,838302,8383,7,5
8290,838701,8387,-7,
8291,838901,8389,10,7
8292,838902,8389,6,4
8293,838903,8389,8,5
8294,839101,8391,5,3
8295,839102,8391,6,4
8296,839103,8391,4,2
8297,839104,8391,-7,
8298,839301,8393,2,2
8299,839302,8393,6,4
8300,839303,8393,6,4
8301,839304,8393,3,3
8302,839501,8395,8,5
8303,839502,8395,12,9
8304,839503,8395,8,5
8305,839801,8398,7,5
8306,840101,8401,6,4
8307,840102,8401,3,3
8308,840401,8404,-7,
8309,840402,8404,-7,
8310,840501,8405,3,3
