,Unnamed: 0,C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya,HGC_ya,R0000100,dad_age,mom_age,f_HGC,m_HGC,HGC,reside_parent_type,age_stopped_living_w_parent,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#,foreign_lang_child,female_work_14,male_work_14,mother_work_1978,father_work_1978,#sibling,#sibling_school,cultural_influence,income_18,income_19,income_20,income_21,income_22,income_23,income_24,income_25,income_26,income_27,income_28,income_29,income_30,income_31,income_32,income_33,income_34,income_35,income_36,income_37,income_38,income_39,income_40,income_41,income_42,income_43,income_44,income_45,income_46,income_47,income_48,income_49,income_50,income_51,income_52,income_53,income_54,income_55,income_56,income_57,income_58,income_59,income_60,income_61,income_62,teen_mom,teen_dad,teen_mom_not_teen_dad,teen_dad_not_teen_mom,teen_dad_and_teen_mom
1516,1516,160902,1609,1980,23,4,0,2,1609,45,24,4,1,5,2,1,1,0,0,43.768,3,1,16,16,0,0,0,1,3,,4,1,0.333333333,14121.40337,24608.1442,38121.64122,40673.56476,14230.52962,7556.551901,26353.15928,37798.71817,40300.68647,38721.71517,43974.62355,61749.24549,52836.06315,48485.556,56756.06669,,58669.64126,,63575.93645,,52702.47294,,96056.07492,,110237.7975,,111656.326,,94650.17007,,65659.46806,,52929.11178,,75818.66687,,82799.94681,,92517.1775,,89556.67234,,,,,0,0,0,0,0
1517,1517,161001,1610,1977,18,5,5,5,1610,22,18,5,4,5,0,16,1,0,0,29.107,2,1,16,16,0,0,1,1,3,1,3,2,0.333333333,9101.134148,9264.534196,5692.211847,7346.647682,21264.97238,28846.39018,32624.36524,35033.93277,33420.7139,38384.66611,42909.28765,51282.79962,51321.9752,,56523.19097,,47546.10632,,48434.96023,,,,37931.28516,,,,,,55902.02389,,58163.8591,,29953.05358,,68999.95567,,,,,,,,,,,1,0,1,0,0
1518,1518,161002,1610,1979,20,5,5,3,1610,22,18,5,4,5,0,16,1,0,0,29.107,2,1,16,16,0,0,1,1,3,1,3,2,0.333333333,9101.134148,9264.534196,5692.211847,7346.647682,21264.97238,28846.39018,32624.36524,35033.93277,33420.7139,38384.66611,42909.28765,51282.79962,51321.9752,,56523.19097,,47546.10632,,48434.96023,,,,37931.28516,,,,,,55902.02389,,58163.8591,,29953.05358,,68999.95567,,,,,,,,,,,1,0,1,0,0
1519,1519,161601,1616,1979,21,6,0,7,1616,43,41,6,7,6,1,18,1,0,0,83.875,2,1,19,19,0,0,1,0,1,3,4,0,1,14518.80508,21583.71735,29375.35233,43786.24498,29386.59073,30407.49148,29841.09329,30705.28493,36877.82397,31661.72896,53404.75285,44830.59904,46620.72693,49812.50534,,50083.8401,,57055.32759,,60216.43704,,59111.43072,,54526.22242,,62527.54257,,62679.44596,,38623.21651,,38291.20724,,39313.38282,,39099.97488,,40921.05928,,42646.03445,,,,,,0,0,0,0,0
1520,1520,161602,1616,1982,24,6,0,5,1616,43,41,6,7,6,1,18,1,0,0,83.875,2,1,19,19,0,0,1,0,1,3,4,0,1,14518.80508,21583.71735,29375.35233,43786.24498,29386.59073,30407.49148,29841.09329,30705.28493,36877.82397,31661.72896,53404.75285,44830.59904,46620.72693,49812.50534,,50083.8401,,57055.32759,,60216.43704,,59111.43072,,54526.22242,,62527.54257,,62679.44596,,38623.21651,,38291.20724,,39313.38282,,39099.97488,,40921.05928,,42646.03445,,,,,,0,0,0,0,0
1521,1521,161701,1617,1982,22,5,1,3,1617,,22,5,5,5,2,2,1,0,0,21.965,2,1,20,20,0,0,1,1,1,1,1,0,0.666666667,13915.50864,6475.115204,14461.71192,34153.27108,33563.68469,24325.99318,32427.32137,38381.60616,39643.66077,44854.11602,46729.15875,46431.69186,27972.43616,27170.45746,,25757.40348,,14943.06199,,32726.32448,,14777.85768,,28448.46387,,16748.4489,,42066.74225,,25410.01086,,,,,,9199.99409,,26687.64736,,34116.82756,,,,,,0,0,0,0,0
1522,1522,161702,1617,1984,24,5,1,2,1617,,22,5,5,5,2,2,1,0,0,21.965,2,1,20,20,0,0,1,1,1,1,1,0,0.666666667,13915.50864,6475.115204,14461.71192,34153.27108,33563.68469,24325.99318,32427.32137,38381.60616,39643.66077,44854.11602,46729.15875,46431.69186,27972.43616,27170.45746,,25757.40348,,14943.06199,,32726.32448,,14777.85768,,28448.46387,,16748.4489,,42066.74225,,25410.01086,,,,,,9199.99409,,26687.64736,,34116.82756,,,,,,0,0,0,0,0
1523,1523,161703,1617,1986,26,5,0,3,1617,,22,5,5,5,2,2,1,0,0,21.965,2,1,20,20,0,0,1,1,1,1,1,0,0.666666667,13915.50864,6475.115204,14461.71192,34153.27108,33563.68469,24325.99318,32427.32137,38381.60616,39643.66077,44854.11602,46729.15875,46431.69186,27972.43616,27170.45746,,25757.40348,,14943.06199,,32726.32448,,14777.85768,,28448.46387,,16748.4489,,42066.74225,,25410.01086,,,,,,9199.99409,,26687.64736,,34116.82756,,,,,,0,0,0,0,0
1524,1524,162301,1623,1986,26,8,5,3,1623,29,32,7,7,8,1,18,1,0,0,99.819,2,0,,,0,0,0,1,3,1,1,1,1,2005.620337,1201.821564,,11990.95408,,437.8624498,16792.33756,10581.80704,35809.31195,34543.44555,22126.69438,28143.75907,40053.56464,,46620.72693,18113.6383,,28619.3372,,,,47125.90725,,,,71121.15968,,,,94650.17007,,40656.01738,,58163.8591,,56161.97546,,73599.95272,,62271.17716,,,,,,0,0,0,0,0
1525,1525,162501,1625,1996,32,10,0,5,1625,40,43,7,7,10,1,18,1,0,0,92.67,,1,28,28,0,0,1,1,1,1,4,1,1,,,,18027.32346,21168.29608,35972.86225,47000.56373,43786.24498,31485.63292,3040.749148,63660.99902,,,87949.24711,81776.02781,51234.97033,,47820.00512,,67255.44242,,55696.86741,,71997.91385,,,,,,,,50480.0907,,,,,,46801.64621,,45999.97045,,35583.52981,,,,0,0,0,0,0
1526,1526,162502,1625,1998,35,10,0,4,1625,40,43,7,7,10,1,18,1,0,0,92.67,,1,28,28,0,0,1,1,1,1,4,1,1,,,,18027.32346,21168.29608,35972.86225,47000.56373,43786.24498,31485.63292,3040.749148,63660.99902,,,87949.24711,81776.02781,51234.97033,,47820.00512,,67255.44242,,55696.86741,,71997.91385,,,,,,,,50480.0907,,,,,,46801.64621,,45999.97045,,35583.52981,,,,0,0,0,0,0
1527,1527,162901,1629,1984,22,5,0,4,1629,27,25,5,5,5,0,17,1,0,0,65.439,4,1,21,21,0,0,1,1,1,1,3,1,1,2674.16045,,2646.037011,2398.190816,2530.799585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.841378,,,,0,0,0,0,0
1528,1528,162902,1629,1988,26,5,0,5,1629,27,25,5,5,5,0,17,1,0,0,65.439,4,1,21,21,0,0,1,1,1,1,3,1,1,2674.16045,,2646.037011,2398.190816,2530.799585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.841378,,,,0,0,0,0,0
1529,1529,163401,1634,1991,31,7,5,4,1634,29,28,5,5,7,1,18,1,0,0,97.825,0,1,24,24,0,0,0,1,1,1,6,4,1,,,23398.90393,27641.89597,31487.84043,32375.57602,13557.85492,30650.37148,34728.65311,38094.50533,37798.71817,55653.32893,49785.06236,43791.68912,42880.67874,39612.63753,41814.12998,51321.9752,,41498.03894,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1530,1530,163801,1638,1980,20,6,5,5,1638,27,40,,10,6,1,18,0,1,0,75.843,3,1,19,19,0,0,0,1,2,1,4,1,0.666666667,2844.489786,8513.577398,9779.732683,26271.74699,31065.82448,30407.49148,34780.78893,38957.33025,40565.60637,35179.69884,35046.86906,25617.48516,15142.41211,22877.52518,,,,,,,,,,,,,,,,,,5816.38591,,5148.181084,,7359.995272,,13343.82368,,5970.444823,,,,,,0,0,0,0,0
1531,1531,163802,1638,1982,22,6,5,3,1638,27,40,,10,6,1,18,0,1,0,75.843,3,1,19,19,0,0,0,1,2,1,4,1,0.666666667,2844.489786,8513.577398,9779.732683,26271.74699,31065.82448,30407.49148,34780.78893,38957.33025,40565.60637,35179.69884,35046.86906,25617.48516,15142.41211,22877.52518,,,,,,,,,,,,,,,,,,5816.38591,,5148.181084,,7359.995272,,13343.82368,,5970.444823,,,,,,0,0,0,0,0
1532,1532,163803,1638,1987,27,6,0,5,1638,27,40,,10,6,1,18,0,1,0,75.843,3,1,19,19,0,0,0,1,2,1,4,1,0.666666667,2844.489786,8513.577398,9779.732683,26271.74699,31065.82448,30407.49148,34780.78893,38957.33025,40565.60637,35179.69884,35046.86906,25617.48516,15142.41211,22877.52518,,,,,,,,,,,,,,,,,,5816.38591,,5148.181084,,7359.995272,,13343.82368,,5970.444823,,,,,,0,0,0,0,0
1533,1533,163804,1638,1989,30,6,0,4,1638,27,40,,10,6,1,18,0,1,0,75.843,3,1,19,19,0,0,0,1,2,1,4,1,0.666666667,2844.489786,8513.577398,9779.732683,26271.74699,31065.82448,30407.49148,34780.78893,38957.33025,40565.60637,35179.69884,35046.86906,25617.48516,15142.41211,22877.52518,,,,,,,,,,,,,,,,,,5816.38591,,5148.181084,,7359.995272,,13343.82368,,5970.444823,,,,,,0,0,0,0,0
1534,1534,163901,1639,1989,27,7,0,5,1639,27,39,,9,7,1,18,0,1,0,93.451,3,1,22,22,0,0,0,1,3,1,4,0,1,1438.91449,3389.46373,2189.312249,20990.42195,20271.66099,33819.90573,30705.28493,46097.27996,70359.39769,65087.04254,56038.24879,54390.84808,55850.38477,,54376.74068,,43470.72578,,58907.38406,,12314.8814,,,,29030.64476,,35756.73091,,38623.21651,,40714.70137,,5616.197546,,,,,,,,,,,,,0,0,0,0,0
1535,1535,163902,1639,1991,29,7,0,5,1639,27,39,,9,7,1,18,0,1,0,93.451,3,1,22,22,0,0,0,1,3,1,4,0,1,1438.91449,3389.46373,2189.312249,20990.42195,20271.66099,33819.90573,30705.28493,46097.27996,70359.39769,65087.04254,56038.24879,54390.84808,55850.38477,,54376.74068,,43470.72578,,58907.38406,,12314.8814,,,,29030.64476,,35756.73091,,38623.21651,,40714.70137,,5616.197546,,,,,,,,,,,,,0,0,0,0,0
1536,1536,163903,1639,1994,32,7,0,5,1639,27,39,,9,7,1,18,0,1,0,93.451,3,1,22,22,0,0,0,1,3,1,4,0,1,1438.91449,3389.46373,2189.312249,20990.42195,20271.66099,33819.90573,30705.28493,46097.27996,70359.39769,65087.04254,56038.24879,54390.84808,55850.38477,,54376.74068,,43470.72578,,58907.38406,,12314.8814,,,,29030.64476,,35756.73091,,38623.21651,,40714.70137,,5616.197546,,,,,,,,,,,,,0,0,0,0,0
1537,1537,163904,1639,1997,34,7,0,5,1639,27,39,,9,7,1,18,0,1,0,93.451,3,1,22,22,0,0,0,1,3,1,4,0,1,1438.91449,3389.46373,2189.312249,20990.42195,20271.66099,33819.90573,30705.28493,46097.27996,70359.39769,65087.04254,56038.24879,54390.84808,55850.38477,,54376.74068,,43470.72578,,58907.38406,,12314.8814,,,,29030.64476,,35756.73091,,38623.21651,,40714.70137,,5616.197546,,,,,,,,,,,,,0,0,0,0,0
1538,1538,164001,1640,1984,27,5,5,2,1640,29,28,5,2,5,2,9,1,0,0,51.871,4,1,54,54,2,1,0,1,1,1,6,1,1,,,,26741.6045,30045.5391,12436.37395,7194.572449,3389.46373,6567.936747,20990.42195,40543.32197,23872.87463,19190.80308,,,,24016.39234,27972.43616,,,,,230.9382307,,31417.2715,,,,,,,,,,,,,,,,,,21350.11789,,,0,0,0,0,0
1539,1539,164002,1640,1988,31,5,5,3,1640,29,28,5,2,5,2,9,1,0,0,51.871,4,1,54,54,2,1,0,1,1,1,6,1,1,,,,26741.6045,30045.5391,12436.37395,7194.572449,3389.46373,6567.936747,20990.42195,40543.32197,23872.87463,19190.80308,,,,24016.39234,27972.43616,,,,,230.9382307,,31417.2715,,,,,,,,,,,,,,,,,,21350.11789,,,0,0,0,0,0
1540,1540,164201,1642,1982,17,6,0,5,1642,24,21,1,1,6,1,18,1,0,0,1.532,3,1,17,17,,1,0,1,3,1,2,2,0,5850.38783,959.2763265,4519.284974,25882.04941,27287.54853,26353.15928,55703.37414,51815.16832,42409.49757,33420.7139,43391.36169,19213.11387,,,,572.386744,,17659.98235,,10996.04502,,1600.934582,,,,,,,,,,,,,,,,,,32410.98618,,,,,,1,0,1,0,0
1541,1541,164202,1642,1985,21,6,0,7,1642,24,21,1,1,6,1,18,1,0,0,1.532,3,1,17,17,,1,0,1,3,1,2,2,0,5850.38783,959.2763265,4519.284974,25882.04941,27287.54853,26353.15928,55703.37414,51815.16832,42409.49757,33420.7139,43391.36169,19213.11387,,,,572.386744,,17659.98235,,10996.04502,,1600.934582,,,,,,,,,,,,,,,,,,32410.98618,,,,,,1,0,1,0,0
1542,1542,164203,1642,1993,29,6,55,5,1642,24,21,1,1,6,1,18,1,0,0,1.532,3,1,17,17,,1,0,1,3,1,2,2,0,5850.38783,959.2763265,4519.284974,25882.04941,27287.54853,26353.15928,55703.37414,51815.16832,42409.49757,33420.7139,43391.36169,19213.11387,,,,572.386744,,17659.98235,,10996.04502,,1600.934582,,,,,,,,,,,,,,,,,,32410.98618,,,,,,1,0,1,0,0
1543,1543,164801,1648,1979,17,3,5,,1648,,36,,3,3,,,1,0,0,2.274,3,1,34,34,,1,0,,3,,6,1,0.333333333,4091.465488,11164.92233,11711.35981,5913.938553,4519.284974,8100.455321,8396.168779,3040.749148,6334.269402,,,43974.62355,,36825.13492,48174.75116,48303.03548,,50083.8401,,65206.08867,,37962.53639,,,,,,,,78875.14172,,76230.03258,,72704.82387,,70202.46932,,,,353139.8457,,85292.06889,,,,0,0,0,0,0
1544,1544,164802,1648,1996,34,3,0,3,1648,,36,,3,3,,,1,0,0,2.274,3,1,34,34,,1,0,,3,,6,1,0.333333333,4091.465488,11164.92233,11711.35981,5913.938553,4519.284974,8100.455321,8396.168779,3040.749148,6334.269402,,,43974.62355,,36825.13492,48174.75116,48303.03548,,50083.8401,,65206.08867,,37962.53639,,,,,,,,78875.14172,,76230.03258,,72704.82387,,70202.46932,,,,353139.8457,,85292.06889,,,,0,0,0,0,0
1545,1545,164803,1648,1997,35,3,0,4,1648,,36,,3,3,,,1,0,0,2.274,3,1,34,34,,1,0,,3,,6,1,0.333333333,4091.465488,11164.92233,11711.35981,5913.938553,4519.284974,8100.455321,8396.168779,3040.749148,6334.269402,,,43974.62355,,36825.13492,48174.75116,48303.03548,,50083.8401,,65206.08867,,37962.53639,,,,,,,,78875.14172,,76230.03258,,72704.82387,,70202.46932,,,,353139.8457,,85292.06889,,,,0,0,0,0,0
1546,1546,164901,1649,1983,23,5,5,2,1649,43,32,5,2,4,1,18,1,0,0,2.532,4,1,23,23,2,1,0,1,3,1,3,1,0.666666667,10360.18433,13225.68748,13212.49942,11206.78628,31421.07453,59682.18658,55156.28713,,,,73650.26984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1547,1547,164902,1649,1995,34,5,5,2,1649,43,32,5,2,4,1,18,1,0,0,2.532,4,1,23,23,2,1,0,1,3,1,3,1,0.666666667,10360.18433,13225.68748,13212.49942,11206.78628,31421.07453,59682.18658,55156.28713,,,,73650.26984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1548,1548,164903,1649,2001,41,5,5,2,1649,43,32,5,2,4,1,18,1,0,0,2.532,4,1,23,23,2,1,0,1,3,1,3,1,0.666666667,10360.18433,13225.68748,13212.49942,11206.78628,31421.07453,59682.18658,55156.28713,,,,73650.26984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1549,1549,164904,1649,2003,42,5,5,2,1649,43,32,5,2,4,1,18,1,0,0,2.532,4,1,23,23,2,1,0,1,3,1,3,1,0.666666667,10360.18433,13225.68748,13212.49942,11206.78628,31421.07453,59682.18658,55156.28713,,,,73650.26984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1550,1550,165001,1650,1982,20,5,55,3,1650,45,33,5,2,5,1,18,1,0,0,13.431,4,1,29,29,1,1,0,1,3,1,2,1,1,10312.22051,8586.64145,10070.83635,12594.25317,27164.02572,47745.74926,63329.65017,72833.70234,71875.64271,73359.77254,73650.26984,77390.4067,90568.19152,,98450.51996,,92375.29228,,98178.97343,,72657.80026,,94828.21291,,117239.1423,,161956.9577,,152460.0652,,145409.6477,,117004.1155,,130639.9161,,133438.2368,,128791.024,,,,,,,0,0,0,0,0
1551,1551,165002,1650,1984,22,5,55,,1650,45,33,5,2,5,1,18,1,0,0,13.431,4,1,29,29,1,1,0,1,3,1,2,1,1,10312.22051,8586.64145,10070.83635,12594.25317,27164.02572,47745.74926,63329.65017,72833.70234,71875.64271,73359.77254,73650.26984,77390.4067,90568.19152,,98450.51996,,92375.29228,,98178.97343,,72657.80026,,94828.21291,,117239.1423,,161956.9577,,152460.0652,,145409.6477,,117004.1155,,130639.9161,,133438.2368,,128791.024,,,,,,,0,0,0,0,0
1552,1552,165003,1650,1992,29,5,55,4,1650,45,33,5,2,5,1,18,1,0,0,13.431,4,1,29,29,1,1,0,1,3,1,2,1,1,10312.22051,8586.64145,10070.83635,12594.25317,27164.02572,47745.74926,63329.65017,72833.70234,71875.64271,73359.77254,73650.26984,77390.4067,90568.19152,,98450.51996,,92375.29228,,98178.97343,,72657.80026,,94828.21291,,117239.1423,,161956.9577,,152460.0652,,145409.6477,,117004.1155,,130639.9161,,133438.2368,,128791.024,,,,,,,0,0,0,0,0
1553,1553,165004,1650,1995,33,5,0,5,1650,45,33,5,2,5,1,18,1,0,0,13.431,4,1,29,29,1,1,0,1,3,1,2,1,1,10312.22051,8586.64145,10070.83635,12594.25317,27164.02572,47745.74926,63329.65017,72833.70234,71875.64271,73359.77254,73650.26984,77390.4067,90568.19152,,98450.51996,,92375.29228,,98178.97343,,72657.80026,,94828.21291,,117239.1423,,161956.9577,,152460.0652,,145409.6477,,117004.1155,,130639.9161,,133438.2368,,128791.024,,,,,,,0,0,0,0,0
1554,1554,165005,1650,1997,35,5,5,2,1650,45,33,5,2,5,1,18,1,0,0,13.431,4,1,29,29,1,1,0,1,3,1,2,1,1,10312.22051,8586.64145,10070.83635,12594.25317,27164.02572,47745.74926,63329.65017,72833.70234,71875.64271,73359.77254,73650.26984,77390.4067,90568.19152,,98450.51996,,92375.29228,,98178.97343,,72657.80026,,94828.21291,,117239.1423,,161956.9577,,152460.0652,,145409.6477,,117004.1155,,130639.9161,,133438.2368,,128791.024,,,,,,,0,0,0,0,0
1555,1555,165006,1650,2001,39,5,55,3,1650,45,33,5,2,5,1,18,1,0,0,13.431,4,1,29,29,1,1,0,1,3,1,2,1,1,10312.22051,8586.64145,10070.83635,12594.25317,27164.02572,47745.74926,63329.65017,72833.70234,71875.64271,73359.77254,73650.26984,77390.4067,90568.19152,,98450.51996,,92375.29228,,98178.97343,,72657.80026,,94828.21291,,117239.1423,,161956.9577,,152460.0652,,145409.6477,,117004.1155,,130639.9161,,133438.2368,,128791.024,,,,,,,0,0,0,0,0
1556,1556,165201,1652,1985,23,6,0,4,1652,37,35,9,5,6,1,18,1,0,0,94.422,4,1,23,23,1,0,0,1,3,1,3,0,1,5755.657959,9038.569947,32839.68373,41980.84389,46624.82027,5968.218658,72925.05171,59004.51835,26384.77413,38384.66611,24016.39234,31080.48462,37736.74647,,31481.27092,,43470.72578,,45816.85427,,49259.5256,,45043.40113,,,,,,,,,,,,36799.97636,,,,,,,,,,,0,0,0,0,0
1557,1557,165501,1655,1986,28,6,0,3,1655,38,35,5,5,6,1,18,1,0,0,42.639,3,1,27,27,0,0,0,1,3,1,4,,1,7226.918615,9404.253737,7784.640885,9113.125102,36154.27979,57905.11967,57056.16494,56282.23956,65650.40524,65248.73047,77443.43034,130662.6785,135983.5209,90786.76633,89615.91532,87549.25181,,87288.97846,,92375.29228,,78363.83849,,98519.0512,,111423.1502,,120588.8321,,126200.2268,,133148.4569,,130868.683,,137596.8399,,150879.9031,,153009.1782,,153525.724,,,,0,0,0,0,0
1558,1558,165502,1655,1988,31,6,0,5,1655,38,35,5,5,6,1,18,1,0,0,42.639,3,1,27,27,0,0,0,1,3,1,4,,1,7226.918615,9404.253737,7784.640885,9113.125102,36154.27979,57905.11967,57056.16494,56282.23956,65650.40524,65248.73047,77443.43034,130662.6785,135983.5209,90786.76633,89615.91532,87549.25181,,87288.97846,,92375.29228,,78363.83849,,98519.0512,,111423.1502,,120588.8321,,126200.2268,,133148.4569,,130868.683,,137596.8399,,150879.9031,,153009.1782,,153525.724,,,,0,0,0,0,0
1559,1559,165601,1656,1985,26,5,5,4,1656,29,18,5,5,5,1,18,1,0,0,51.885,2,1,26,26,0,0,0,1,1,1,6,3,1,14088.35328,17199.24057,13453.85048,11761.43914,25400.40071,48277.97048,49783.14505,53713.96792,63329.65017,57160.62715,62443.96545,66006.60563,58439.88803,84228.11332,80250.96504,,78703.1773,,101884.5135,,100797.0794,,110833.9326,,113793.8555,,94907.87711,,103063.5185,,139246.8595,,116327.7182,,140404.9386,,125119.9196,,160125.8841,,138029.008,,,,,1,0,1,0,0
1560,1560,165602,1656,1991,33,5,5,4,1656,29,18,5,5,5,1,18,1,0,0,51.885,2,1,26,26,0,0,0,1,1,1,6,3,1,14088.35328,17199.24057,13453.85048,11761.43914,25400.40071,48277.97048,49783.14505,53713.96792,63329.65017,57160.62715,62443.96545,66006.60563,58439.88803,84228.11332,80250.96504,,78703.1773,,101884.5135,,100797.0794,,110833.9326,,113793.8555,,94907.87711,,103063.5185,,139246.8595,,116327.7182,,140404.9386,,125119.9196,,160125.8841,,138029.008,,,,,1,0,1,0,0
1561,1561,165701,1657,1991,30,6,0,3,1657,32,22,5,5,6,1,18,1,0,0,91.394,4,1,23,23,0,0,0,1,1,1,6,3,1,,2542.097798,,25923.1711,20271.66099,39788.12439,63329.65017,64536.19195,35179.69884,55073.65138,59240.43444,60606.94501,58869.32449,,72979.30986,,65206.08867,,71997.91385,,78815.24096,,88901.4496,,80392.55473,,84659.31878,,40656.01738,,82398.80039,,85740.61587,,83719.94622,,80952.53031,,20470.09653,,,,,,,0,0,0,0,0
1562,1562,165702,1657,1994,34,6,0,5,1657,32,22,5,5,6,1,18,1,0,0,91.394,4,1,23,23,0,0,0,1,1,1,6,3,1,,2542.097798,,25923.1711,20271.66099,39788.12439,63329.65017,64536.19195,35179.69884,55073.65138,59240.43444,60606.94501,58869.32449,,72979.30986,,65206.08867,,71997.91385,,78815.24096,,88901.4496,,80392.55473,,84659.31878,,40656.01738,,82398.80039,,85740.61587,,83719.94622,,80952.53031,,20470.09653,,,,,,,0,0,0,0,0
1563,1563,165801,1658,1994,32,8,5,5,1658,28,24,5,5,8,1,18,1,0,0,95.76,3,1,30,30,0,0,1,1,1,1,6,2,1,20056.20337,34552.36996,13230.18505,7194.572449,25104.62803,50354.18173,82679.17301,87409.37501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1564,1564,165802,1658,1999,37,8,0,3,1658,28,24,5,5,8,1,18,1,0,0,95.76,3,1,30,30,0,0,1,1,1,1,6,2,1,20056.20337,34552.36996,13230.18505,7194.572449,25104.62803,50354.18173,82679.17301,87409.37501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1565,1565,166101,1661,1985,22,5,55,5,1661,25,22,5,5,5,0,8,1,0,0,26.343,2,1,22,22,3,0,1,1,1,1,7,3,1,1323.018505,8633.486939,13557.85492,24082.43474,,,,38381.60616,55316.73596,,70093.73812,65644.80573,66046.02981,60378.79435,,,,201011.3529,,,,,,,,,,,,152460.0652,,,,,,,,,,,,,,,,0,0,0,0,0
1566,1566,166201,1662,1981,19,,5,3,1662,16,13,5,5,6,2,14,1,0,0,60.474,2,1,18,18,1,0,1,0,1,1,7,5,1,10515.93868,7938.111032,16307.69755,3389.46373,20798.46636,19940.90085,,39788.12439,76763.21232,77443.43034,,66755.94107,24016.39234,74593.16308,57359.85463,,78703.1773,,65206.08867,,,,,,,,,,,,,,,,,,24839.98404,,17791.7649,,,,,,,1,1,0,0,1
1567,1567,166202,1662,2000,38,,0,5,1662,16,13,5,5,6,2,14,1,0,0,60.474,2,1,18,18,1,0,1,0,1,1,7,5,1,10515.93868,7938.111032,16307.69755,3389.46373,20798.46636,19940.90085,,39788.12439,76763.21232,77443.43034,,66755.94107,24016.39234,74593.16308,57359.85463,,78703.1773,,65206.08867,,,,,,,,,,,,,,,,,,24839.98404,,17791.7649,,,,,,,1,1,0,0,1
1568,1568,166601,1666,1986,23,6,5,5,1666,28,23,6,5,6,1,18,1,0,0,6.066,2,1,22,22,0,1,1,1,1,1,5,4,1,,4345.510731,4506.830864,,3597.286225,2033.678238,1915.648218,25188.50634,760.187287,,,,527.6954826,9512.721602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1569,1569,166602,1666,1988,25,6,5,5,1666,28,23,6,5,6,1,18,1,0,0,6.066,2,1,22,22,0,1,1,1,1,1,5,4,1,,4345.510731,4506.830864,,3597.286225,2033.678238,1915.648218,25188.50634,760.187287,,,,527.6954826,9512.721602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1570,1570,166603,1666,1989,26,6,55,3,1666,28,23,6,5,6,1,18,1,0,0,6.066,2,1,22,22,0,1,1,1,1,1,5,4,1,,4345.510731,4506.830864,,3597.286225,2033.678238,1915.648218,25188.50634,760.187287,,,,527.6954826,9512.721602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1571,1571,167101,1671,1984,25,6,55,,1671,24,20,,5,6,,,1,0,0,73.417,2,1,22,22,0,0,0,1,1,1,3,2,1,,,,,16787.33571,,19703.81024,16792.33756,28664.12864,25862.28085,34543.44555,23970.58558,19348.83436,20026.78232,30420.76363,23310.36346,1056.628901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
1572,1572,167102,1671,1984,25,6,0,,1671,24,20,,5,6,,,1,0,0,73.417,2,1,22,22,0,0,0,1,1,1,3,2,1,,,,,16787.33571,,19703.81024,16792.33756,28664.12864,25862.28085,34543.44555,23970.58558,19348.83436,20026.78232,30420.76363,23310.36346,1056.628901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
1573,1573,167401,1674,1981,18,6,5,4,1674,52,36,,,5,0,16,1,0,0,18.407,2,1,27,27,2,0,1,,1,,4,0,0.666666667,,,,2646.037011,21583.71735,16947.31865,6567.936747,16792.33756,14190.16269,,23028.9637,,22866.80425,,,20202.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1574,1574,167402,1674,1989,26,6,5,5,1674,52,36,,,5,0,16,1,0,0,18.407,2,1,27,27,2,0,1,,1,,4,0,0.666666667,,,,2646.037011,21583.71735,16947.31865,6567.936747,16792.33756,14190.16269,,23028.9637,,22866.80425,,,20202.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1575,1575,167403,1674,2000,37,6,5,4,1674,52,36,,,5,0,16,1,0,0,18.407,2,1,27,27,2,0,1,,1,,4,0,0.666666667,,,,2646.037011,21583.71735,16947.31865,6567.936747,16792.33756,14190.16269,,23028.9637,,22866.80425,,,20202.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
