,C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya,HGC_ya
6156,634801,6348,1981,16,3,55,
6157,634802,6348,1985,20,3,55,
6158,634901,6349,1978,18,5,55,
6159,635001,6350,1982,21,4,55,
6160,635002,6350,1985,23,4,55,
6161,635301,6353,1978,18,6,55,2
6162,635302,6353,1995,34,6,0,5
6163,635303,6353,1995,34,6,0,4
6164,635601,6356,1982,17,4,5,2
6165,635602,6356,1986,21,4,55,2
6166,635603,6356,1993,29,4,55,3
6167,635701,6357,1983,22,6,5,3
6168,635801,6358,1980,18,5,5,4
6169,635802,6358,1989,26,5,5,2
6170,635803,6358,1991,28,5,5,5
6171,635804,6358,1996,33,5,100,7
6172,636201,6362,1983,23,5,5,
6173,636202,6362,1990,30,5,0,5
6174,636203,6362,2003,42,5,0,2
6175,636301,6363,1976,14,6,5,3
6176,636302,6363,1978,15,6,5,4
6177,636303,6363,1981,19,6,5,3
6178,636401,6364,1986,24,5,55,4
6179,636402,6364,1988,26,5,55,3
6180,636403,6364,1994,32,5,55,2
6181,636404,6364,1999,37,5,5,3
6182,636501,6365,1982,18,5,55,2
6183,636502,6365,1984,19,5,100,2
6184,636503,6365,1986,21,5,55,3
6185,636504,6365,1989,25,5,5,
6186,636505,6365,1990,26,5,55,3
6187,636506,6365,1996,32,5,55,3
6188,636601,6366,1982,17,8,55,4
6189,636602,6366,1989,24,8,55,5
6190,636701,6367,1986,27,7,55,2
6191,636801,6368,1981,17,3,100,3
6192,636802,6368,1983,19,3,55,2
6193,636803,6368,1985,21,3,55,4
6194,636901,6369,1976,17,6,5,5
6195,636902,6369,1986,27,6,5,4
6196,637001,6370,1976,15,5,5,7
6197,637002,6370,1985,24,5,0,5
6198,637003,6370,1990,29,5,0,3
6199,637101,6371,1979,19,4,5,2
6200,637102,6371,1981,21,4,0,
6201,637103,6371,1982,22,4,5,2
6202,637104,6371,1987,28,4,55,2
6203,637105,6371,1988,29,4,5,1
6204,637106,6371,1990,31,4,5,3
6205,637107,6371,1992,32,4,5,
6206,637108,6371,1993,33,4,5,2
6207,637109,6371,1995,35,4,5,2
6208,637110,6371,1996,36,4,5,2
6209,637111,6371,2002,42,4,5,4
6210,637201,6372,1979,17,6,5,5
6211,637202,6372,1988,25,6,5,5
6212,637203,6372,2006,44,6,0,
6213,637401,6374,1978,16,5,5,3
6214,637402,6374,1987,25,5,55,4
6215,637403,6374,2000,38,5,55,3
6216,637501,6375,1979,15,5,55,5
6217,637502,6375,1980,16,5,55,5
6218,637503,6375,1981,18,5,0,
6219,637504,6375,1982,20,5,0,
6220,637701,6377,1986,25,6,0,4
6221,637901,6379,1984,20,7,100,5
6222,637902,6379,2000,36,7,55,3
6223,638001,6380,1976,17,5,55,7
6224,638101,6381,1977,16,3,55,5
6225,638102,6381,1979,19,3,5,2
6226,638201,6382,1977,19,4,55,2
6227,638202,6382,1983,25,4,55,3
6228,638301,6383,1974,16,4,100,2
6229,638302,6383,1975,17,4,100,2
6230,638303,6383,1980,22,4,0,
6231,638401,6384,1979,17,5,5,4
6232,638402,6384,1983,21,5,100,5
6233,638403,6384,1989,27,5,5,2
6234,638701,6387,1980,22,5,0,2
6235,638702,6387,1986,28,5,0,5
6236,638901,6389,1976,16,4,5,3
6237,638902,6389,1982,22,4,55,3
6238,639301,6393,1982,19,5,5,4
6239,639302,6393,1985,22,5,55,2
6240,639401,6394,1980,18,4,5,2
6241,639402,6394,1981,19,4,0,
6242,639403,6394,1988,26,4,5,2
6243,639404,6394,1989,27,4,5,2
6244,639601,6396,1983,20,5,5,8
6245,639602,6396,1986,23,5,5,5
6246,639701,6397,1999,37,5,0,4
6247,639901,6399,1973,14,4,55,2
6248,639902,6399,1974,16,4,100,3
6249,639903,6399,1976,17,4,100,3
6250,639904,6399,1980,21,4,100,3
6251,640001,6400,1977,16,3,100,5
6252,640002,6400,1980,19,3,5,3
6253,640003,6400,1982,21,3,5,2
6254,640401,6404,1975,15,6,5,4
6255,640402,6404,1980,20,6,5,5
6256,640501,6405,1980,16,5,55,7
6257,640502,6405,1994,30,5,55,4
6258,640701,6407,1981,18,5,5,2
6259,640702,6407,1986,23,5,5,4
6260,640703,6407,1992,28,5,5,4
6261,640801,6408,1991,31,5,55,3
6262,640802,6408,1992,32,5,5,4
6263,640901,6409,1981,19,5,100,
6264,640902,6409,1986,25,5,5,
6265,640903,6409,1988,27,5,55,
6266,641001,6410,1980,18,4,55,3
6267,641002,6410,1989,27,4,55,4
6268,641201,6412,1992,31,6,55,4
6269,641301,6413,1976,18,5,5,3
6270,641401,6414,1975,16,5,55,5
6271,641402,6414,1977,18,5,55,4
6272,641403,6414,1982,23,5,5,3
6273,641601,6416,1978,17,5,5,5
6274,641602,6416,1981,20,5,5,3
6275,641603,6416,1989,28,5,5,6
6276,641701,6417,1995,32,5,55,5
6277,641702,6417,1997,33,5,0,4
6278,642401,6424,1987,25,4,5,
6279,642601,6426,1979,21,5,5,2
6280,642602,6426,1984,26,5,5,3
6281,642701,6427,1984,23,5,55,2
6282,642702,6427,1985,24,5,55,2
6283,642801,6428,1982,19,5,100,3
6284,642802,6428,2005,42,5,55,1
6285,642901,6429,1982,18,6,0,5
6286,642902,6429,1984,21,6,0,3
6287,642903,6429,1984,21,6,5,2
6288,642904,6429,1986,22,6,0,6
6289,643401,6434,1975,16,5,55,2
6290,643402,6434,1984,25,5,55,2
6291,643403,6434,1990,32,5,55,2
6292,643404,6434,1995,37,5,55,2
6293,643701,6437,1988,29,7,100,
6294,644201,6442,1986,21,10,0,2
6295,644202,6442,1987,22,10,100,3
6296,644203,6442,1989,24,10,100,4
6297,644401,6444,1978,20,5,5,
6298,644402,6444,1983,25,5,0,
6299,644501,6445,1981,16,2,5,
6300,644502,6445,1984,19,2,55,4
6301,644503,6445,1987,22,2,5,2
6302,644504,6445,1989,25,2,55,2
6303,644505,6445,1997,32,2,55,3
6304,644801,6448,1977,19,6,100,3
6305,644802,6448,1978,21,6,100,5
6306,644803,6448,1982,25,6,5,5
6307,644804,6448,1985,28,6,5,2
6308,644805,6448,1986,29,6,5,2
6309,644806,6448,1988,30,6,5,2
6310,644807,6448,1990,33,6,55,5
6311,644901,6449,1985,24,4,5,2
6312,645001,6450,1980,18,6,5,4
6313,645002,6450,1991,28,6,5,3
6314,645501,6455,1984,22,8,100,4
6315,645502,6455,1986,24,8,0,4
6316,645503,6455,1989,27,8,55,4
6317,645701,6457,1988,29,6,1,3
6318,645702,6457,1993,35,6,5,4
6319,646101,6461,1987,23,5,5,2
6320,646102,6461,1995,30,5,5,2
6321,647001,6470,1989,28,7,0,4
6322,647002,6470,1993,32,7,0,4
6323,647003,6470,2005,44,7,5,1
6324,647201,6472,1985,22,6,55,5
6325,647202,6472,1988,25,6,55,2
6326,647203,6472,1990,27,6,55,3
6327,647204,6472,1996,33,6,0,3
6328,647205,6472,1998,35,6,0,3
6329,648101,6481,1981,20,9,5,2
6330,648102,6481,1994,33,9,100,
6331,648201,6482,1979,18,4,55,3
6332,648202,6482,1980,19,4,100,2
6333,648203,6482,1986,25,4,5,3
6334,648204,6482,1989,27,4,5,3
6335,648205,6482,1991,30,4,5,5
6336,648301,6483,1985,22,4,100,
6337,648501,6485,1988,28,7,5,4
6338,648601,6486,1979,18,4,55,5
6339,648602,6486,1984,23,4,55,3
6340,648701,6487,1976,18,4,5,
6341,648702,6487,1980,22,4,100,
6342,648703,6487,1981,24,4,0,
6343,648901,6489,1985,22,7,5,3
6344,650201,6502,1985,22,3,0,
6345,651201,6512,1976,19,4,5,
6346,651202,6512,1978,21,4,5,
6347,651203,6512,1986,29,4,0,
6348,651301,6513,1986,27,7,0,9
6349,651302,6513,1989,30,7,0,4
6350,651501,6515,1996,32,9,55,3
6351,651502,6515,1999,35,9,55,4
6352,651601,6516,1979,20,5,55,2
6353,651602,6516,1981,22,5,5,3
6354,651603,6516,1982,23,5,5,3
6355,651604,6516,1982,23,5,5,2
6356,651605,6516,1984,25,5,5,3
6357,652001,6520,1982,18,5,0,
6358,652002,6520,1989,25,5,5,
6359,652101,6521,1979,21,5,5,
6360,652102,6521,1987,28,5,0,
6361,652103,6521,1989,30,5,0,
6362,652201,6522,1978,16,4,0,
6363,652202,6522,1981,18,4,0,
6364,652203,6522,1984,21,4,0,
6365,652301,6523,1976,15,2,0,
6366,652302,6523,1978,18,2,0,
6367,652303,6523,1979,19,2,0,
6368,652304,6523,1982,22,2,,
6369,652305,6523,1983,23,2,,
6370,652306,6523,1984,24,2,,
6371,652307,6523,1985,25,2,0,
6372,652401,6524,1987,27,7,0,
6373,652402,6524,1990,29,7,0,
6374,652501,6525,1978,17,5,55,
6375,652502,6525,1983,22,5,55,
6376,652503,6525,1985,24,5,0,
6377,652504,6525,1986,26,5,0,
6378,652601,6526,1982,19,5,55,
6379,652602,6526,1983,20,5,55,
6380,652603,6526,1986,23,5,0,
6381,653201,6532,1979,18,3,5,
6382,653202,6532,1980,19,3,5,
6383,653203,6532,1981,20,3,5,
6384,653401,6534,1987,23,3,0,
6385,653601,6536,1975,17,4,5,
6386,653602,6536,1976,18,4,5,
6387,653801,6538,1974,17,4,5,
6388,653802,6538,1976,19,4,5,
6389,653803,6538,1977,19,4,5,
6390,653901,6539,1988,30,7,0,
6391,654001,6540,1986,27,7,0,
6392,654101,6541,1983,25,7,0,
6393,654301,6543,1985,25,7,0,
6394,654801,6548,1980,18,5,0,
6395,654901,6549,1986,26,3,55,
6396,655201,6552,1987,27,5,55,
6397,655401,6554,1974,17,2,0,
6398,655501,6555,1983,19,6,5,4
6399,655601,6556,1981,22,7,0,
6400,655602,6556,1986,27,7,0,
6401,655603,6556,1989,30,7,0,
6402,656301,6563,1981,24,8,55,
6403,656302,6563,1985,28,8,55,
6404,656701,6567,1984,27,8,55,
6405,656801,6568,1984,26,8,55,
6406,656802,6568,1986,29,8,55,
6407,657201,6572,1983,25,6,55,
6408,657202,6572,1984,27,6,0,
6409,657501,6575,1981,20,5,5,7
6410,657801,6578,1981,22,2,0,
6411,657802,6578,1984,25,2,0,
6412,657901,6579,1981,17,4,5,
6413,657902,6579,1984,20,4,5,
6414,657903,6579,1987,23,4,55,
6415,657904,6579,1989,24,4,55,
6416,658601,6586,1982,18,3,0,
6417,658602,6586,1985,22,3,0,
6418,658701,6587,1974,15,4,5,
6419,658702,6587,1978,18,4,5,3
6420,658703,6587,1982,23,4,5,5
6421,658704,6587,1984,25,4,5,2
6422,659001,6590,1982,21,4,55,
6423,659002,6590,1987,26,4,0,
6424,659101,6591,1980,18,2,0,
6425,659102,6591,1984,22,2,100,
6426,659103,6591,1986,24,2,55,
6427,659104,6591,1988,26,2,55,
6428,659201,6592,1983,19,2,5,
6429,659202,6592,1985,21,2,5,
6430,659203,6592,1989,25,2,55,
6431,660201,6602,1981,17,4,5,3
6432,660202,6602,1982,18,4,55,4
6433,660203,6602,1986,22,4,55,5
6434,660401,6604,1979,18,6,5,2
6435,660402,6604,1983,22,6,100,4
6436,660403,6604,1997,36,6,55,3
6437,660404,6604,2004,43,6,55,2
6438,660501,6605,1984,23,7,5,6
6439,660502,6605,1986,25,7,5,5
6440,660601,6606,1977,17,6,5,2
6441,660602,6606,1979,20,6,5,
6442,660603,6606,1981,22,6,5,5
6443,660604,6606,1987,28,6,5,4
6444,660901,6609,1982,22,5,55,
6445,660902,6609,1986,26,5,55,
6446,661001,6610,1980,21,5,0,
6447,661002,6610,1983,23,5,0,
6448,661003,6610,1987,27,5,0,
6449,661004,6610,1988,28,5,0,
6450,661101,6611,1981,20,5,100,
6451,661201,6612,1983,21,5,0,
6452,661202,6612,1985,22,5,0,
6453,661301,6613,1988,23,7,0,
6454,661302,6613,1988,23,7,0,
6455,661401,6614,1985,20,5,5,
6456,661402,6614,1987,23,5,0,
6457,661403,6614,1987,23,5,5,
6458,661501,6615,1979,19,6,5,
6459,661502,6615,1981,21,6,100,
6460,661801,6618,1974,17,5,5,
6461,661802,6618,1976,19,5,5,
6462,661803,6618,1978,21,5,5,
6463,661804,6618,1980,22,5,5,
6464,661805,6618,1982,25,5,5,
6465,661806,6618,1985,28,5,55,
6466,661807,6618,1988,30,5,5,
6467,662201,6622,1982,21,6,55,
6468,662202,6622,1984,23,6,100,
6469,662203,6622,1988,28,6,5,
6470,662701,6627,1990,32,5,0,
6471,662801,6628,1978,20,5,0,
6472,662802,6628,1981,23,5,0,
6473,662901,6629,1980,19,4,55,
6474,662902,6629,1984,23,4,5,
6475,662903,6629,1985,24,4,5,
6476,662904,6629,1989,28,4,5,
6477,663001,6630,1983,20,5,55,
6478,663002,6630,1986,24,5,55,
6479,663701,6637,1981,17,4,5,
6480,663702,6637,1985,20,4,5,
6481,663801,6638,1977,20,4,0,
6482,663802,6638,1978,21,4,0,
6483,663901,6639,1987,29,5,0,
6484,663902,6639,1987,29,5,0,
6485,663903,6639,1988,30,5,0,
6486,664101,6641,1980,20,7,55,
6487,664102,6641,1982,22,7,5,
6488,664201,6642,1974,16,6,100,
6489,664202,6642,1978,20,6,100,
6490,664203,6642,1983,26,6,5,4
6491,664301,6643,1972,14,8,5,4
6492,664302,6643,1973,15,8,5,4
6493,664303,6643,1981,23,8,5,5
6494,664401,6644,1982,21,5,55,2
6495,664402,6644,1987,27,5,55,
6496,664501,6645,1989,29,6,55,4
6497,664502,6645,1991,31,6,55,4
6498,664601,6646,1997,34,10,55,3
6499,664602,6646,2002,40,10,55,3
6500,664701,6647,1991,30,8,5,5
6501,664702,6647,1993,32,8,5,5
6502,665101,6651,1984,21,4,5,3
6503,665102,6651,1999,36,4,5,3
6504,665201,6652,1989,25,6,5,4
6505,665401,6654,1979,22,5,5,3
6506,665402,6654,1986,28,5,5,3
6507,665403,6654,1991,33,5,5,3
6508,665801,6658,1977,17,5,5,2
6509,665802,6658,1985,25,5,5,1
6510,665803,6658,1991,31,5,55,5
6511,665901,6659,1979,18,6,100,3
6512,665902,6659,1981,21,6,5,2
6513,666201,6662,1986,24,5,0,3
6514,666202,6662,1992,30,5,5,4
6515,666203,6662,1997,35,5,0,3
6516,666401,6664,1979,16,4,0,
6517,666501,6665,1980,20,6,5,5
6518,666502,6665,1984,24,6,5,
6519,666601,6666,1990,28,6,5,4
6520,666701,6667,1984,21,7,5,7
6521,666702,6667,1987,24,7,5,2
6522,666801,6668,1987,23,6,55,6
6523,666802,6668,1990,26,6,55,4
6524,666901,6669,1983,18,5,5,
6525,666902,6669,1991,26,5,5,3
6526,666903,6669,1993,28,5,5,
6527,667101,6671,1980,18,5,55,2
6528,667102,6671,1985,23,5,5,4
6529,667103,6671,1989,28,5,100,3
6530,667104,6671,1990,29,5,5,4
6531,667105,6671,1994,32,5,5,3
6532,667106,6671,1987,25,5,5,
6533,667201,6672,1977,16,5,5,
6534,667202,6672,1981,20,5,5,
6535,667203,6672,1993,33,5,55,
6536,667401,6674,1980,23,7,5,7
6537,667402,6674,1982,24,7,5,5
6538,667403,6674,1986,28,7,5,5
6539,667501,6675,1982,19,5,100,9
6540,667502,6675,1985,21,5,0,4
6541,667503,6675,1988,24,5,0,5
6542,667601,6676,1979,17,7,5,3
6543,667602,6676,1981,20,7,5,2
6544,667603,6676,1984,22,7,5,3
6545,668401,6684,1976,17,4,5,4
6546,668402,6684,1981,22,4,5,4
6547,668403,6684,1990,31,4,5,5
6548,668501,6685,1980,18,3,55,
6549,669201,6692,1986,15,7,0,
6550,669202,6692,1988,15,7,0,
6551,669301,6693,1987,26,7,100,7
6552,669302,6693,1991,29,7,100,5
6553,669401,6694,1978,20,6,5,4
6554,669501,6695,1983,23,2,5,
6555,669502,6695,1989,28,2,0,
6556,669901,6699,1983,24,7,0,
6557,669902,6699,1988,30,7,0,
6558,670301,6703,1990,29,9,0,7
6559,670302,6703,1991,30,9,0,5
6560,670303,6703,1996,35,9,0,4
6561,670401,6704,1980,20,2,0,3
6562,670402,6704,1988,27,2,0,
6563,670403,6704,1989,29,2,0,2
6564,670701,6707,1992,34,7,0,5
6565,670702,6707,1993,35,7,5,5
6566,670703,6707,1995,37,7,0,5
6567,670801,6708,1998,33,10,0,3
6568,670901,6709,1981,20,7,0,4
6569,670902,6709,1984,22,7,0,4
6570,670903,6709,1997,35,7,55,3
6571,671101,6711,1982,19,6,5,3
6572,671102,6711,1989,25,6,5,3
6573,671201,6712,1989,30,6,0,5
6574,671202,6712,1990,31,6,0,5
6575,671401,6714,1979,15,5,55,
6576,671801,6718,2002,39,4,5,2
6577,672001,6720,1983,25,6,55,2
6578,672201,6722,1976,18,5,5,2
6579,672501,6725,1987,24,5,55,4
6580,672502,6725,1993,29,5,5,4
6581,673001,6730,1982,20,6,5,4
6582,673101,6731,1996,33,,0,
6583,673401,6734,1981,24,9,5,
6584,673402,6734,1987,30,9,5,5
6585,673801,6738,1995,33,5,0,5
6586,673802,6738,1999,37,5,0,3
6587,674001,6740,1978,18,3,5,2
6588,674101,6741,1988,27,5,55,4
6589,674201,6742,1984,24,5,0,3
6590,674202,6742,1987,27,5,0,2
6591,674203,6742,1988,28,5,55,2
6592,674401,6744,1981,18,7,55,5
6593,674402,6744,1983,20,7,55,2
6594,674501,6745,1986,22,6,55,5
6595,674502,6745,1989,24,6,55,5
6596,674701,6747,1982,21,6,5,
6597,674702,6747,1984,23,6,5,
6598,674901,6749,1979,18,6,5,5
6599,674902,6749,1980,20,6,5,4
6600,674903,6749,1982,22,6,5,4
6601,674904,6749,1986,26,6,5,4
6602,675201,6752,1980,18,6,5,1
6603,675202,6752,1987,25,6,100,5
6604,675203,6752,1988,26,6,55,4
6605,675204,6752,1995,33,6,5,3
6606,675205,6752,1997,35,6,5,3
6607,675301,6753,1985,24,9,55,5
6608,675302,6753,1996,36,9,0,5
6609,675501,6755,1983,19,6,55,4
6610,675502,6755,1989,25,6,5,2
6611,675601,6756,1981,23,6,100,2
6612,675602,6756,1983,25,6,100,5
6613,675701,6757,1981,20,6,5,5
6614,675801,6758,1978,21,6,5,5
6615,675802,6758,1981,24,6,5,5
6616,676101,6761,1979,18,4,5,2
6617,676301,6763,2000,42,6,55,2
6618,676501,6765,1987,24,5,100,3
6619,676502,6765,1994,30,5,5,3
6620,676701,6767,1987,27,6,5,
6621,676702,6767,1989,29,6,0,
6622,677201,6772,1979,19,2,55,2
6623,677202,6772,1981,21,2,5,4
6624,677301,6773,1978,19,4,55,1
6625,677302,6773,1983,24,4,55,2
6626,677303,6773,1988,29,4,5,3
6627,677401,6774,1982,23,6,0,
6628,677402,6774,1984,24,6,55,5
6629,677403,6774,1986,27,6,55,5
6630,677404,6774,1989,30,6,55,5
6631,677405,6774,1991,31,6,55,5
6632,677701,6777,1982,23,6,0,
6633,677702,6777,1984,26,6,0,
6634,677703,6777,1992,33,6,0,
6635,678001,6780,1986,21,4,5,3
6636,678002,6780,2005,41,4,5,2
6637,678301,6783,1982,20,6,5,5
6638,678302,6783,1988,26,6,0,4
6639,678701,6787,1975,16,3,5,2
6640,678702,6787,1976,17,3,5,3
6641,678703,6787,1978,19,3,5,4
6642,678704,6787,1990,31,3,0,5
6643,678801,6788,1979,16,3,100,
6644,678802,6788,1981,18,3,5,
6645,678803,6788,1991,28,3,0,3
6646,678804,6788,1997,34,3,5,4
6647,679701,6797,1978,15,3,55,
6648,680701,6807,1980,17,5,100,1
6649,680702,6807,1985,22,5,5,7
6650,680703,6807,1988,25,5,5,4
6651,681001,6810,1981,19,4,5,
6652,681401,6814,1986,23,6,1,
6653,681601,6816,1985,27,7,55,5
6654,681602,6816,1986,28,7,55,7
6655,681701,6817,1993,30,9,0,5
6656,681702,6817,1994,32,9,0,5
6657,682501,6825,1976,16,7,55,5
6658,682502,6825,1985,25,7,55,4
6659,682601,6826,1997,33,10,0,5
6660,682602,6826,2000,36,10,5,4
6661,682801,6828,1972,15,5,5,2
6662,682802,6828,1974,16,5,5,3
6663,682803,6828,1977,20,5,55,2
6664,682901,6829,1982,24,7,0,5
6665,682902,6829,1986,28,7,0,7
6666,682903,6829,1995,37,7,55,5
6667,683201,6832,1981,22,2,55,7
6668,683202,6832,1982,23,2,55,5
6669,683501,6835,1996,31,6,0,5
6670,683901,6839,1989,28,10,,5
6671,683902,6839,1991,30,10,,5
6672,683903,6839,1994,33,10,,4
6673,684201,6842,1989,27,10,55,7
6674,684202,6842,1992,30,10,55,5
6675,684203,6842,1994,32,10,0,5
6676,684501,6845,1980,21,5,5,4
6677,684502,6845,1981,22,5,5,3
6678,684503,6845,1983,24,5,5,3
6679,684701,6847,1981,17,4,5,5
6680,684702,6847,1984,20,4,55,2
6681,684703,6847,1985,21,4,55,2
6682,684704,6847,1988,23,4,55,2
6683,684705,6847,1993,28,4,5,2
6684,685201,6852,1997,39,6,0,4
6685,685202,6852,2002,44,6,0,
6686,685401,6854,1982,20,6,5,7
6687,685402,6854,1982,20,6,5,7
6688,685601,6856,1985,26,5,55,
6689,685602,6856,1990,30,5,1,
6690,685603,6856,1992,32,5,5,
6691,685801,6858,1978,15,6,55,2
6692,685802,6858,1979,16,6,55,5
6693,685803,6858,1980,17,6,55,2
6694,685804,6858,1981,18,6,5,4
6695,685805,6858,1983,20,6,55,2
6696,685806,6858,1984,21,6,5,2
6697,686201,6862,1978,20,7,5,3
6698,686202,6862,1985,27,7,5,3
6699,686203,6862,1990,31,7,5,3
6700,686204,6862,1997,38,7,55,3
6701,686601,6866,1975,18,5,55,4
6702,687001,6870,1991,29,6,5,5
6703,687002,6870,1993,31,6,5,
6704,687501,6875,1985,21,6,5,
6705,687601,6876,1986,21,9,5,3
6706,687602,6876,1989,25,9,5,3
6707,687701,6877,1998,36,5,0,
6708,687702,6877,1999,38,5,0,
6709,688001,6880,1990,31,8,5,5
6710,688002,6880,1993,33,8,5,4
6711,688101,6881,1985,26,6,55,5
6712,688102,6881,1992,34,6,5,4
6713,688103,6881,1999,40,6,5,4
6714,688501,6885,1985,22,5,5,4
6715,688502,6885,1994,30,5,5,4
6716,688701,6887,1998,37,6,0,5
6717,689001,6890,1980,19,2,55,4
6718,689002,6890,1988,27,2,5,4
6719,689101,6891,1986,23,6,5,5
6720,689102,6891,1990,27,6,5,5
6721,690101,6901,1990,28,6,5,3
6722,690501,6905,1998,38,6,5,4
6723,691301,6913,1990,29,7,5,5
6724,691302,6913,1993,33,7,5,5
6725,691303,6913,1999,38,7,5,3
6726,691501,6915,2000,42,7,5,2
6727,691601,6916,1975,18,5,5,
6728,691602,6916,1976,19,5,0,
6729,691603,6916,1978,21,5,0,
6730,691604,6916,1979,22,5,0,
6731,691701,6917,1980,21,5,1,
6732,691702,6917,1987,28,5,55,
6733,691901,6919,1983,22,5,100,
6734,691902,6919,1987,26,5,55,
6735,692001,6920,1980,17,3,0,
6736,692002,6920,1981,19,3,0,
6737,692003,6920,1983,20,3,0,
6738,692004,6920,1987,25,3,5,
6739,693001,6930,1980,21,6,100,2
6740,693002,6930,1984,24,6,5,2
6741,693003,6930,1987,28,6,5,3
6742,693101,6931,1981,23,5,5,
6743,693301,6933,1990,25,8,0,
6744,693701,6937,1987,23,6,0,
6745,693702,6937,1988,24,6,0,
6746,693901,6939,1991,34,5,0,7
6747,693902,6939,1995,38,5,0,5
6748,694001,6940,1986,28,5,0,5
6749,694002,6940,1989,31,5,0,5
6750,694301,6943,1976,17,5,5,
6751,694302,6943,1977,19,5,5,
6752,694501,6945,1984,23,5,5,
6753,694502,6945,1988,27,5,0,
6754,694801,6948,1979,22,6,100,5
6755,694802,6948,1985,28,6,55,7
6756,695001,6950,1981,19,5,5,5
6757,695002,6950,1986,24,5,55,5
6758,695003,6950,2000,38,5,0,4
6759,695101,6951,1991,28,9,0,
6760,695102,6951,1994,30,9,0,
6761,695201,6952,1982,19,6,5,2
6762,695202,6952,1985,22,6,5,4
6763,695301,6953,1985,21,6,55,4
6764,695302,6953,1987,22,6,55,4
6765,695303,6953,1992,27,6,5,2
6766,695304,6953,1998,33,6,5,3
6767,695601,6956,1982,22,5,5,
6768,695602,6956,1983,24,5,5,
6769,695603,6956,1986,26,5,0,
6770,695701,6957,1989,28,5,55,5
6771,695702,6957,1991,30,5,55,3
6772,696201,6962,1979,17,4,0,
6773,696202,6962,1983,20,4,5,
6774,696203,6962,1981,19,4,0,
6775,696301,6963,1980,18,3,5,
6776,696302,6963,1982,20,3,5,
6777,696303,6963,1987,25,3,5,
6778,696501,6965,1982,19,4,0,
6779,696502,6965,1983,20,4,0,
6780,696503,6965,1984,21,4,0,
6781,696601,6966,1982,18,4,5,2
6782,696602,6966,1992,28,4,55,2
6783,696603,6966,1997,33,4,55,2
6784,696701,6967,1978,18,4,55,2
6785,696702,6967,1982,22,4,55,2
6786,696703,6967,1987,26,4,55,5
6787,696704,6967,1989,29,4,55,5
6788,696705,6967,1990,30,4,5,2
6789,696706,6967,1992,31,4,55,3
6790,696801,6968,1996,34,6,5,3
6791,697001,6970,1975,18,5,5,3
6792,697002,6970,1994,37,5,0,
6793,697101,6971,1981,20,7,55,5
6794,697102,6971,1987,26,7,5,5
6795,697103,6971,1993,32,7,5,4
6796,698301,6983,1986,27,8,0,
6797,698302,6983,1988,29,8,0,
6798,698901,6989,1979,20,6,5,5
6799,698902,6989,1983,24,6,5,2
6800,699201,6992,1984,21,6,5,3
6801,699202,6992,1986,24,6,5,4
6802,699203,6992,1989,27,6,5,2
6803,699401,6994,1977,17,5,5,2
6804,699501,6995,1977,17,3,5,2
6805,699502,6995,1979,18,3,5,2
6806,699503,6995,1981,21,3,5,2
6807,699504,6995,1976,16,3,0,
6808,700001,7000,1983,24,5,100,
6809,700002,7000,1985,26,5,5,3
6810,700003,7000,1988,29,5,5,4
6811,700004,7000,1992,33,5,0,
6812,700201,7002,1980,19,6,0,
6813,700202,7002,1987,25,6,5,5
6814,700203,7002,1988,27,6,5,4
6815,700601,7006,1977,18,5,,
6816,700602,7006,1980,21,5,0,
6817,700603,7006,1983,24,5,0,
6818,701201,7012,1977,19,5,0,
6819,701501,7015,1975,16,4,55,
6820,701502,7015,1976,17,4,55,
6821,701503,7015,1979,21,4,55,
6822,701504,7015,1983,24,4,55,
6823,701601,7016,1986,29,7,0,
6824,701901,7019,1984,26,6,55,
6825,701902,7019,1985,28,6,55,
6826,702001,7020,1983,23,5,55,
6827,702101,7021,1989,30,3,0,
6828,702201,7022,1982,20,3,0,
6829,702202,7022,1980,18,3,5,
6830,702203,7022,1985,23,3,5,
6831,702801,7028,1984,21,5,5,
6832,702802,7028,1988,24,5,,
6833,703001,7030,1984,21,5,55,
6834,703101,7031,1983,19,5,5,
6835,703102,7031,1987,23,5,0,
6836,703201,7032,1981,20,6,0,
6837,703401,7034,1985,20,4,0,
6838,703402,7034,1988,23,4,0,
6839,703403,7034,1990,25,4,0,
6840,703801,7038,1984,20,5,0,
6841,703802,7038,1986,22,5,0,
6842,703901,7039,1983,21,4,0,
6843,703902,7039,1985,23,4,5,
6844,703903,7039,1988,26,4,5,
6845,704201,7042,1978,17,4,0,
6846,704501,7045,1976,17,5,0,
6847,704502,7045,1978,20,5,0,
6848,704503,7045,1979,21,5,0,
6849,704601,7046,1983,18,4,0,5
6850,704602,7046,1984,19,4,0,5
6851,704603,7046,1989,24,4,55,5
6852,704801,7048,2004,40,7,5,2
6853,704901,7049,1980,18,5,0,4
