R0000100,R0011500,R0225400,R0413000,R0658800,R0902700,R1202500,R1601800,R1901800,R2301800,R2502900,R2902900,R3103300,R3503300,R3703300,R7101001,T0011801,spouse_birth_year
9558,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,-4
9559,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9560,-4,-4,-4,-4,-4,-4,-4,-4,-4,63,-4,-4,-4,-4,-1904,-1904,63
9561,58,-4,-4,-4,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,58
9562,-4,-4,56,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,56
9563,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9564,-4,-4,-4,52,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,52
9565,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9566,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9567,-4,-4,-4,-4,-4,56,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,56
9568,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9569,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9570,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9571,-4,-4,-4,-4,-4,-4,-4,-4,68,-4,-4,-4,-4,-4,-1905,-1905,68
9572,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9573,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9574,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
9575,53,-5,56,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,56
9576,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9577,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,55
9578,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,63,-4,-1904,-1904,63
9579,-4,-4,-4,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,62
9580,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9581,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,53,-5,-4,-1904,-1904,53
9582,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-1904,-1904,-3
9583,-4,-4,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-5,-5,-1905,-1905,61
9584,-4,-4,-4,-4,-4,-4,53,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,53
9585,-4,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9586,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9587,-4,-4,-4,-4,-4,-4,-4,-4,-4,49,-4,-4,-5,-5,-1905,-1905,49
9588,-4,-4,-4,-4,-4,63,-4,-5,-4,-4,-4,-4,-5,-5,-1905,-1905,63
9589,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
9590,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,-5,-1905,-1905,-4
9591,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
9592,-4,-4,-4,-4,56,-4,-4,-4,-4,-4,62,-4,-5,-5,-1905,-1905,62
9593,-4,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9594,-4,-4,-4,-4,58,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9595,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,63,-4,-5,-5,-1905,-1905,63
9596,-4,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,59
9597,-4,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9598,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9599,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9600,-4,-4,-4,64,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,64
9601,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,63
9602,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,63
9603,-4,55,-4,-4,-4,-4,-4,-4,-4,50,-4,-4,-5,-5,-1905,-1905,55
9604,-4,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,55
9605,-4,-4,-4,-4,59,-4,-4,-4,-5,-5,-4,-4,-4,-4,-1904,-1904,59
9606,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9607,-4,-4,-4,-4,-5,-4,-4,-4,-5,-5,-5,-5,-4,52,-1904,-1904,52
9608,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,57,-5,-5,-1905,-1905,57
9609,-4,-4,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-1904,-1904,60
9610,-4,-4,-4,-4,59,-4,-4,-4,-4,-4,-4,62,-5,-5,-1905,-1905,62
9611,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,61
9612,-4,-4,-4,-4,-4,-4,-4,-4,-4,66,-4,-4,-5,-5,-1905,-1905,66
9613,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9614,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9615,-4,-5,-5,-5,59,-4,-4,-4,66,-4,-4,-4,-5,-5,-1905,-1905,66
9616,-4,-4,-3,-4,-4,-4,-4,58,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9617,-4,-4,-4,-4,-4,65,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,65
9618,-4,-4,-4,-4,-4,-4,-4,55,-4,-4,-4,-4,-5,-5,-1905,-1905,55
9619,-4,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
9620,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
9621,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-5,-5,-1905,-1904,-4
9622,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,58,-4,-4,-4,-1904,-1904,58
9623,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
9624,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,63
9625,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
9626,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
9627,-4,-4,-4,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,58
9628,-4,-4,-4,-4,-4,-4,-4,-4,54,-4,-4,-4,-4,-4,-1904,-1904,54
9629,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-5,-5,-5,-5,-1905,-1905,-4
9630,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9631,-4,-4,-4,56,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,56
9632,-4,-4,-5,-4,54,-5,-4,-5,-5,-5,-4,-4,-4,-4,-1905,-1905,54
9633,53,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
9634,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9635,-4,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-1904,-1904,64
9636,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,65,-4,-4,-4,-1904,-1904,65
9637,-4,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,55
9638,-4,-4,-4,-4,-4,-4,-4,63,63,-4,-4,-4,-4,-4,-1904,-1904,63
9639,-4,-4,-4,-4,62,-4,-4,-4,-4,61,-4,-4,-4,-4,-1904,-1904,62
9640,-4,-4,-4,-4,-4,-4,52,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,52
9641,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,61
9642,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-1905,-1905,-4
9643,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,-4
9644,-4,-4,-4,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-1904,-1904,60
9645,-4,-5,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,60
9646,-4,-4,-4,63,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-1904,-1904,63
9647,-4,-4,-4,-4,-4,-4,-4,-5,-4,-5,-4,42,-5,-5,-1905,-1905,42
9648,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,55
9649,-4,-5,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9650,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9651,-4,-4,-4,-4,-4,-4,-4,-4,65,-4,-4,-4,-4,-4,-1904,-1904,65
9652,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,61
9653,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-1905,-1905,-4
9654,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-1905,-1905,-4
9655,-4,-4,56,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-1904,60,60
9656,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9657,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9658,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9659,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,56,-1904,-1904,56
9660,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,55
9661,-4,-4,56,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,62
9662,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,58,58
9663,59,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,59
9664,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,59,-4,-5,-5,-1905,-1905,59
9665,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9666,-4,54,-5,-4,-4,-5,-4,-4,-4,-5,-5,-5,-5,-5,-1905,-1905,54
9667,-4,-4,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,62
9668,-4,-4,-4,-5,54,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,54
9669,-4,-4,-4,-4,-4,-4,-4,-4,65,-4,-4,-4,-4,-4,-1904,-1904,65
9670,-4,-4,-4,-4,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
9671,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,59
9672,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,62,-4,-4,-4,-1904,-1904,62
9673,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,60
9674,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,64
9675,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,61
9676,-4,-4,-4,-4,50,-4,-4,-4,-5,-5,-4,-5,-4,-4,-1904,-1904,50
9677,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,63,-1904,-1904,64
9678,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
9679,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-1904,-1905,-4
9680,-4,-4,-4,-4,-4,-4,65,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,65
9681,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9682,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9683,-4,-4,57,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-1904,-1904,57
9684,-4,-4,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,61
9685,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9686,-4,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-1904,-1904,60
9687,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,64,-1904,64
9688,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9689,-4,61,-5,-4,-4,-5,-5,-5,-5,-4,-4,-4,-4,-4,-1905,-1905,61
9690,-4,-4,-5,-5,-4,-5,-5,-5,-5,-4,-4,-4,-5,-5,-1905,-1905,-4
9691,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9692,-4,-4,-4,-4,58,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9693,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9694,-4,-4,-4,-4,59,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,59
9695,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,59,-5,-5,-1905,-1905,59
9696,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-3,-4,-5,-5,-1905,-1905,-3
9697,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-4,-1904,-1904,64
9698,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
9699,-4,-4,54,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,54
9700,-4,60,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-1905,-1905,60
9701,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9702,-4,51,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,51
9703,-4,-4,-4,58,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9704,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-5,-5,-1905,-1905,-3
9705,-4,-4,-5,-5,-4,-4,58,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9706,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
9707,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9708,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9709,-4,-4,59,-4,-4,-4,-4,-4,57,-4,-4,-4,-5,-5,-1905,-1905,59
9710,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9711,-4,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-1904,-1904,60
9712,-4,-4,-4,-4,51,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,51
9713,-4,57,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,-5,-1905,-1905,57
9714,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9715,-4,-4,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9716,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,57,-4,-5,-5,-1905,-1905,57
9717,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9718,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-5,-5,-1905,-1905,64
9719,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9720,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-5,-5,-5,-5,-1905,-1905,-3
9721,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-1905,-1905,-4
9722,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,55
9723,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9724,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,55,-5,-5,-1905,-1905,60
9725,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9726,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9727,55,-4,-4,-4,-4,-5,-4,-4,-5,-5,-5,-5,-5,-5,-1905,-1905,55
9728,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9729,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-5,-5,-5,-1905,-1905,64
9730,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9731,-4,-4,-4,-4,54,-4,64,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,64
9732,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9733,-4,-4,-4,56,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,56
9734,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,72,-5,-5,-1905,-1905,72
9735,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-3
9736,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,50
9737,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9738,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,64
9739,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,50,-5,-5,-1905,-1905,59
9740,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9741,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9742,-4,-4,-4,-4,-4,-4,-4,-4,66,-4,-4,-4,-5,-5,-1905,-1905,66
9743,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9744,-4,-4,-4,-4,-4,-4,-4,58,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9745,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,59
9746,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,60,-5,-5,-1905,-1905,60
9747,-4,-4,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
9748,-4,-4,-4,-4,-4,59,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,59
9749,-4,-4,-4,-5,-5,57,-5,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
9750,51,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,51
9751,-4,-4,-4,52,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,52
9752,-4,-4,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9753,-4,54,-4,-4,-4,-4,-4,-5,-4,-4,-4,56,-5,-5,-1905,-1905,56
9754,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9755,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9756,-4,-4,-4,-3,-4,-4,-4,-4,-5,-5,-4,-5,-5,-5,-1904,-1904,-3
9757,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9758,-4,-4,-4,-4,-4,-4,-4,-4,-4,54,-4,-4,-4,-4,-1904,-1905,54
9759,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9760,-4,-4,-4,62,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-1904,-1904,63
9761,-4,-4,-4,-4,65,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,65
9762,-4,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,63
9763,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,62,-4,-1904,-1904,62
9764,-4,-5,-4,-5,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-1904,-1904,60
9765,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,60
9766,-4,-4,-4,-4,-4,-4,-4,-4,36,-4,-4,-4,-4,-4,-1904,-1904,36
9767,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9768,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,55
9769,-4,-4,-4,-4,-4,-4,-4,62,62,-4,-4,-4,59,-4,-1904,-1905,62
9770,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,62
9771,-4,-4,-2,-4,-4,-4,-4,-4,-4,-4,-4,69,-4,-4,-1904,-1904,69
9772,-4,-4,56,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,56
9773,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,72,-4,-4,-1904,-1905,72
9774,-4,-4,52,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,52
9775,-4,-4,-4,-4,-4,-4,-4,-4,66,-4,-4,-4,-4,-4,-1904,-1904,66
9776,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,60
9777,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9778,-4,59,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
9779,-4,-4,-4,-4,-4,-4,-4,-5,65,-4,-4,-4,-4,-4,-1904,-1904,65
9780,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,55
9781,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-5,-5,-1905,-1905,-4
9782,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9783,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
9784,-4,-4,-4,-4,58,-4,-4,63,-4,-4,-4,-4,-4,-4,-1904,-1904,63
9785,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9786,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,66,66
9787,-4,-4,-5,-4,-4,-4,46,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,46
9788,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
9789,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,60
9790,-4,-4,-4,-4,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
9791,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,63
9792,-4,64,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-1905,-1905,64
9793,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
9794,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,62,-4,-5,-5,-1905,-1905,62
9795,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
9796,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-3
9797,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9798,-4,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,58
9799,-4,59,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,-5,-1905,-1905,59
9800,56,-5,-4,-4,-4,-4,-5,-4,-5,-4,-4,-4,-5,-5,-1905,-1905,56
9801,-4,-5,-4,-4,-4,-4,-4,-4,-4,62,-4,-4,-4,-4,-1905,-1905,62
9802,-4,-5,-4,-5,-5,-5,-5,-2,-5,-5,65,-4,-4,-4,-1905,-1905,65
9803,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
9804,-4,-4,-5,61,-4,-4,-4,-4,-5,-4,-4,-4,-5,-5,-1905,-1905,61
9805,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9806,-4,-4,-4,-4,-4,-4,-4,63,-4,-4,-4,-4,-5,-5,-1905,-1905,63
9807,57,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
9808,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
9809,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
9810,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-4,41,-4,-1904,-1904,63
9811,-4,52,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,52
9812,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-1904,60,60
