"R0000100","R8325800","R8326000","R8326200","R8326400","R8326500"
11056,-5,-5,-5,-5,-5
11057,-5,-5,-5,-5,-5
11058,-5,-5,-5,-5,-5
11059,-5,-5,-5,-5,-5
11060,12000,-4,-4,-4,-4
11061,-5,-5,-5,-5,-5
11062,-5,-5,-5,-5,-5
11063,-5,-5,-5,-5,-5
11064,-5,-5,-5,-5,-5
11065,-5,-5,-5,-5,-5
11066,-5,-5,-5,-5,-5
11067,-5,-5,-5,-5,-5
11068,-5,-5,-5,-5,-5
11069,-5,-5,-5,-5,-5
11070,-4,-4,-4,-4,-4
11071,28000,-4,-4,-4,-4
11072,25000,-4,-4,-4,-4
11073,-5,-5,-5,-5,-5
11074,-5,-5,-5,-5,-5
11075,-5,-5,-5,-5,-5
11076,-5,-5,-5,-5,-5
11077,-5,-5,-5,-5,-5
11078,-5,-5,-5,-5,-5
11079,-5,-5,-5,-5,-5
11080,-5,-5,-5,-5,-5
11081,-5,-5,-5,-5,-5
11082,-5,-5,-5,-5,-5
11083,-4,-4,-4,-4,-4
11084,-5,-5,-5,-5,-5
11085,75000,-4,-4,-4,-4
11086,-5,-5,-5,-5,-5
11087,-5,-5,-5,-5,-5
11088,-5,-5,-5,-5,-5
11089,-5,-5,-5,-5,-5
11090,-5,-5,-5,-5,-5
11091,-5,-5,-5,-5,-5
11092,-5,-5,-5,-5,-5
11093,-5,-5,-5,-5,-5
11094,-5,-5,-5,-5,-5
11095,-5,-5,-5,-5,-5
11096,-4,-4,-4,-4,-4
11097,-5,-5,-5,-5,-5
11098,-5,-5,-5,-5,-5
11099,-5,-5,-5,-5,-5
11100,-5,-5,-5,-5,-5
11101,-5,-5,-5,-5,-5
11102,-5,-5,-5,-5,-5
11103,-5,-5,-5,-5,-5
11104,-5,-5,-5,-5,-5
11105,-5,-5,-5,-5,-5
11106,-4,-4,-4,-4,-4
11107,-5,-5,-5,-5,-5
11108,-5,-5,-5,-5,-5
11109,-4,-4,-4,-4,-4
11110,-5,-5,-5,-5,-5
11111,-5,-5,-5,-5,-5
11112,-5,-5,-5,-5,-5
11113,-5,-5,-5,-5,-5
11114,-5,-5,-5,-5,-5
11115,-5,-5,-5,-5,-5
11116,-5,-5,-5,-5,-5
11117,-5,-5,-5,-5,-5
11118,-5,-5,-5,-5,-5
11119,-5,-5,-5,-5,-5
11120,-5,-5,-5,-5,-5
11121,-5,-5,-5,-5,-5
11122,-5,-5,-5,-5,-5
11123,-5,-5,-5,-5,-5
11124,-5,-5,-5,-5,-5
11125,-5,-5,-5,-5,-5
11126,-5,-5,-5,-5,-5
11127,-5,-5,-5,-5,-5
11128,-5,-5,-5,-5,-5
11129,-5,-5,-5,-5,-5
11130,-5,-5,-5,-5,-5
11131,-5,-5,-5,-5,-5
11132,-4,-4,-4,-4,-4
11133,-5,-5,-5,-5,-5
11134,-5,-5,-5,-5,-5
11135,-5,-5,-5,-5,-5
11136,-5,-5,-5,-5,-5
11137,-5,-5,-5,-5,-5
11138,-5,-5,-5,-5,-5
11139,-5,-5,-5,-5,-5
11140,-5,-5,-5,-5,-5
11141,-5,-5,-5,-5,-5
11142,20000,-4,-4,-4,-4
11143,-5,-5,-5,-5,-5
11144,-5,-5,-5,-5,-5
11145,-5,-5,-5,-5,-5
11146,-5,-5,-5,-5,-5
11147,-5,-5,-5,-5,-5
11148,-5,-5,-5,-5,-5
11149,-5,-5,-5,-5,-5
11150,-5,-5,-5,-5,-5
11151,-5,-5,-5,-5,-5
11152,-5,-5,-5,-5,-5
11153,-5,-5,-5,-5,-5
11154,-5,-5,-5,-5,-5
11155,-5,-5,-5,-5,-5
11156,-5,-5,-5,-5,-5
11157,-5,-5,-5,-5,-5
11158,-5,-5,-5,-5,-5
11159,-5,-5,-5,-5,-5
11160,-5,-5,-5,-5,-5
11161,-5,-5,-5,-5,-5
11162,-5,-5,-5,-5,-5
11163,-5,-5,-5,-5,-5
11164,-5,-5,-5,-5,-5
11165,3000,-4,-4,-4,-4
11166,-5,-5,-5,-5,-5
11167,-5,-5,-5,-5,-5
11168,-5,-5,-5,-5,-5
11169,-5,-5,-5,-5,-5
11170,-5,-5,-5,-5,-5
11171,-5,-5,-5,-5,-5
11172,-5,-5,-5,-5,-5
11173,-5,-5,-5,-5,-5
11174,-5,-5,-5,-5,-5
11175,-5,-5,-5,-5,-5
11176,-5,-5,-5,-5,-5
11177,-5,-5,-5,-5,-5
11178,-5,-5,-5,-5,-5
11179,-5,-5,-5,-5,-5
11180,-5,-5,-5,-5,-5
11181,-5,-5,-5,-5,-5
11182,-5,-5,-5,-5,-5
11183,-5,-5,-5,-5,-5
11184,-5,-5,-5,-5,-5
11185,-4,-4,-4,-4,-4
11186,-5,-5,-5,-5,-5
11187,-5,-5,-5,-5,-5
11188,-5,-5,-5,-5,-5
11189,-5,-5,-5,-5,-5
11190,-5,-5,-5,-5,-5
11191,-5,-5,-5,-5,-5
11192,-2,-2,-2,-4,-4
11193,-5,-5,-5,-5,-5
11194,-5,-5,-5,-5,-5
11195,-5,-5,-5,-5,-5
11196,-5,-5,-5,-5,-5
11197,-5,-5,-5,-5,-5
11198,-5,-5,-5,-5,-5
11199,-5,-5,-5,-5,-5
11200,-5,-5,-5,-5,-5
11201,-5,-5,-5,-5,-5
11202,-5,-5,-5,-5,-5
11203,-5,-5,-5,-5,-5
11204,-5,-5,-5,-5,-5
11205,-5,-5,-5,-5,-5
11206,-5,-5,-5,-5,-5
11207,-5,-5,-5,-5,-5
11208,-5,-5,-5,-5,-5
11209,25000,-4,-4,-4,-4
11210,-5,-5,-5,-5,-5
11211,-5,-5,-5,-5,-5
11212,-5,-5,-5,-5,-5
11213,-5,-5,-5,-5,-5
11214,-5,-5,-5,-5,-5
11215,0,-4,-4,-4,-4
11216,-5,-5,-5,-5,-5
11217,-5,-5,-5,-5,-5
11218,-5,-5,-5,-5,-5
11219,-5,-5,-5,-5,-5
11220,-5,-5,-5,-5,-5
11221,-4,-4,-4,-4,-4
11222,-5,-5,-5,-5,-5
11223,-5,-5,-5,-5,-5
11224,-5,-5,-5,-5,-5
11225,-5,-5,-5,-5,-5
11226,-5,-5,-5,-5,-5
11227,33000,-4,-4,-4,-4
11228,-5,-5,-5,-5,-5
11229,-5,-5,-5,-5,-5
11230,-5,-5,-5,-5,-5
11231,-4,-4,-4,-4,-4
11232,-5,-5,-5,-5,-5
11233,-5,-5,-5,-5,-5
11234,-5,-5,-5,-5,-5
11235,-5,-5,-5,-5,-5
11236,-4,-4,-4,-4,-4
11237,-5,-5,-5,-5,-5
11238,-5,-5,-5,-5,-5
11239,-5,-5,-5,-5,-5
11240,-5,-5,-5,-5,-5
11241,18000,-4,-4,-4,-4
11242,-5,-5,-5,-5,-5
11243,-5,-5,-5,-5,-5
11244,-5,-5,-5,-5,-5
11245,-5,-5,-5,-5,-5
11246,-5,-5,-5,-5,-5
11247,55000,-4,-4,-4,-4
11248,-5,-5,-5,-5,-5
11249,-5,-5,-5,-5,-5
11250,-5,-5,-5,-5,-5
11251,-5,-5,-5,-5,-5
11252,-5,-5,-5,-5,-5
11253,-5,-5,-5,-5,-5
11254,-5,-5,-5,-5,-5
11255,-5,-5,-5,-5,-5
11256,-5,-5,-5,-5,-5
11257,-5,-5,-5,-5,-5
11258,-5,-5,-5,-5,-5
11259,-5,-5,-5,-5,-5
11260,-5,-5,-5,-5,-5
11261,-5,-5,-5,-5,-5
11262,-5,-5,-5,-5,-5
11263,-5,-5,-5,-5,-5
11264,-5,-5,-5,-5,-5
11265,-5,-5,-5,-5,-5
11266,-5,-5,-5,-5,-5
11267,-5,-5,-5,-5,-5
11268,-5,-5,-5,-5,-5
11269,-5,-5,-5,-5,-5
11270,-5,-5,-5,-5,-5
11271,-5,-5,-5,-5,-5
11272,-5,-5,-5,-5,-5
11273,-5,-5,-5,-5,-5
11274,-4,-4,-4,-4,-4
11275,-4,-4,-4,-4,-4
11276,-5,-5,-5,-5,-5
11277,-5,-5,-5,-5,-5
11278,-5,-5,-5,-5,-5
11279,-5,-5,-5,-5,-5
11280,-5,-5,-5,-5,-5
11281,-5,-5,-5,-5,-5
11282,-5,-5,-5,-5,-5
11283,-5,-5,-5,-5,-5
11284,-5,-5,-5,-5,-5
11285,-5,-5,-5,-5,-5
11286,-5,-5,-5,-5,-5
11287,-5,-5,-5,-5,-5
11288,-5,-5,-5,-5,-5
11289,-5,-5,-5,-5,-5
11290,-5,-5,-5,-5,-5
11291,-5,-5,-5,-5,-5
11292,-5,-5,-5,-5,-5
11293,-5,-5,-5,-5,-5
11294,-5,-5,-5,-5,-5
11295,-5,-5,-5,-5,-5
11296,-5,-5,-5,-5,-5
11297,-5,-5,-5,-5,-5
11298,-5,-5,-5,-5,-5
11299,-5,-5,-5,-5,-5
11300,-5,-5,-5,-5,-5
11301,40000,-4,-4,-4,-4
11302,-5,-5,-5,-5,-5
11303,-5,-5,-5,-5,-5
11304,-5,-5,-5,-5,-5
11305,-5,-5,-5,-5,-5
11306,-5,-5,-5,-5,-5
11307,-5,-5,-5,-5,-5
11308,-5,-5,-5,-5,-5
11309,68000,-4,-4,-4,-4
11310,-5,-5,-5,-5,-5
11311,-5,-5,-5,-5,-5
11312,-5,-5,-5,-5,-5
11313,-5,-5,-5,-5,-5
11314,-5,-5,-5,-5,-5
11315,-5,-5,-5,-5,-5
11316,-5,-5,-5,-5,-5
11317,28000,-4,-4,-4,-4
11318,-5,-5,-5,-5,-5
11319,13000,-4,-4,-4,-4
11320,-5,-5,-5,-5,-5
11321,-5,-5,-5,-5,-5
11322,-5,-5,-5,-5,-5
11323,-5,-5,-5,-5,-5
11324,-5,-5,-5,-5,-5
11325,35000,-4,-4,-4,-4
11326,-5,-5,-5,-5,-5
11327,-5,-5,-5,-5,-5
11328,-4,-4,-4,-4,-4
11329,-5,-5,-5,-5,-5
11330,-5,-5,-5,-5,-5
11331,-5,-5,-5,-5,-5
11332,-5,-5,-5,-5,-5
11333,-5,-5,-5,-5,-5
11334,-5,-5,-5,-5,-5
11335,-5,-5,-5,-5,-5
11336,-5,-5,-5,-5,-5
11337,-4,-4,-4,-4,-4
11338,-5,-5,-5,-5,-5
11339,-5,-5,-5,-5,-5
11340,70000,-4,-4,-4,-4
11341,-5,-5,-5,-5,-5
11342,0,-4,-4,-4,-4
11343,-5,-5,-5,-5,-5
11344,-5,-5,-5,-5,-5
11345,-5,-5,-5,-5,-5
11346,-5,-5,-5,-5,-5
11347,-5,-5,-5,-5,-5
11348,-5,-5,-5,-5,-5
11349,-5,-5,-5,-5,-5
11350,-5,-5,-5,-5,-5
11351,-5,-5,-5,-5,-5
11352,-5,-5,-5,-5,-5
11353,-5,-5,-5,-5,-5
11354,-5,-5,-5,-5,-5
11355,-5,-5,-5,-5,-5
11356,-5,-5,-5,-5,-5
11357,-5,-5,-5,-5,-5
11358,-5,-5,-5,-5,-5
11359,-5,-5,-5,-5,-5
11360,-5,-5,-5,-5,-5
11361,-5,-5,-5,-5,-5
11362,-5,-5,-5,-5,-5
11363,-5,-5,-5,-5,-5
11364,-5,-5,-5,-5,-5
11365,-5,-5,-5,-5,-5
11366,-5,-5,-5,-5,-5
11367,-5,-5,-5,-5,-5
11368,-5,-5,-5,-5,-5
11369,-5,-5,-5,-5,-5
11370,-5,-5,-5,-5,-5
11371,58000,-4,-4,-4,-4
11372,-5,-5,-5,-5,-5
11373,-5,-5,-5,-5,-5
11374,-5,-5,-5,-5,-5
11375,-5,-5,-5,-5,-5
11376,-5,-5,-5,-5,-5
11377,-5,-5,-5,-5,-5
11378,-5,-5,-5,-5,-5
11379,-5,-5,-5,-5,-5
11380,-5,-5,-5,-5,-5
11381,-5,-5,-5,-5,-5
11382,-5,-5,-5,-5,-5
11383,-5,-5,-5,-5,-5
11384,-5,-5,-5,-5,-5
11385,-5,-5,-5,-5,-5
11386,-5,-5,-5,-5,-5
11387,-5,-5,-5,-5,-5
11388,-5,-5,-5,-5,-5
11389,-5,-5,-5,-5,-5
11390,-5,-5,-5,-5,-5
11391,-5,-5,-5,-5,-5
11392,-5,-5,-5,-5,-5
11393,-5,-5,-5,-5,-5
11394,-5,-5,-5,-5,-5
11395,-5,-5,-5,-5,-5
11396,-5,-5,-5,-5,-5
11397,-5,-5,-5,-5,-5
11398,-5,-5,-5,-5,-5
11399,-5,-5,-5,-5,-5
11400,-5,-5,-5,-5,-5
11401,-5,-5,-5,-5,-5
11402,-5,-5,-5,-5,-5
11403,-5,-5,-5,-5,-5
11404,-5,-5,-5,-5,-5
11405,-5,-5,-5,-5,-5
11406,-4,-4,-4,-4,-4
11407,-5,-5,-5,-5,-5
11408,-5,-5,-5,-5,-5
11409,-5,-5,-5,-5,-5
11410,-5,-5,-5,-5,-5
11411,-5,-5,-5,-5,-5
11412,-5,-5,-5,-5,-5
11413,-5,-5,-5,-5,-5
11414,-5,-5,-5,-5,-5
11415,-5,-5,-5,-5,-5
11416,-5,-5,-5,-5,-5
11417,-5,-5,-5,-5,-5
11418,35000,-4,-4,-4,-4
11419,-5,-5,-5,-5,-5
11420,-5,-5,-5,-5,-5
11421,-5,-5,-5,-5,-5
11422,-5,-5,-5,-5,-5
11423,-5,-5,-5,-5,-5
11424,-5,-5,-5,-5,-5
11425,-5,-5,-5,-5,-5
11426,-5,-5,-5,-5,-5
11427,-5,-5,-5,-5,-5
11428,-5,-5,-5,-5,-5
11429,-5,-5,-5,-5,-5
11430,-5,-5,-5,-5,-5
11431,-5,-5,-5,-5,-5
11432,-5,-5,-5,-5,-5
11433,-5,-5,-5,-5,-5
11434,-5,-5,-5,-5,-5
11435,-5,-5,-5,-5,-5
11436,34000,-4,-4,-4,-4
11437,-5,-5,-5,-5,-5
11438,-4,-4,-4,-4,-4
11439,-5,-5,-5,-5,-5
11440,-5,-5,-5,-5,-5
11441,-4,-4,-4,-4,-4
11442,-5,-5,-5,-5,-5
11443,-5,-5,-5,-5,-5
11444,-5,-5,-5,-5,-5
11445,-5,-5,-5,-5,-5
11446,-5,-5,-5,-5,-5
11447,-5,-5,-5,-5,-5
11448,-5,-5,-5,-5,-5
11449,-5,-5,-5,-5,-5
11450,-5,-5,-5,-5,-5
11451,-5,-5,-5,-5,-5
11452,-5,-5,-5,-5,-5
11453,-5,-5,-5,-5,-5
11454,-5,-5,-5,-5,-5
11455,-5,-5,-5,-5,-5
11456,-5,-5,-5,-5,-5
11457,-5,-5,-5,-5,-5
11458,-5,-5,-5,-5,-5
11459,-5,-5,-5,-5,-5
11460,-5,-5,-5,-5,-5
11461,-5,-5,-5,-5,-5
11462,-5,-5,-5,-5,-5
11463,0,-4,-4,-4,-4
11464,-5,-5,-5,-5,-5
11465,-5,-5,-5,-5,-5
11466,-5,-5,-5,-5,-5
11467,35000,-4,-4,-4,-4
11468,-5,-5,-5,-5,-5
11469,-5,-5,-5,-5,-5
11470,-5,-5,-5,-5,-5
11471,-5,-5,-5,-5,-5
11472,-5,-5,-5,-5,-5
11473,-5,-5,-5,-5,-5
11474,-5,-5,-5,-5,-5
11475,-5,-5,-5,-5,-5
11476,-5,-5,-5,-5,-5
11477,-5,-5,-5,-5,-5
11478,-5,-5,-5,-5,-5
11479,-5,-5,-5,-5,-5
11480,15000,-4,-4,-4,-4
11481,-5,-5,-5,-5,-5
11482,-5,-5,-5,-5,-5
11483,-5,-5,-5,-5,-5
11484,-5,-5,-5,-5,-5
11485,-5,-5,-5,-5,-5
11486,-5,-5,-5,-5,-5
11487,-5,-5,-5,-5,-5
11488,-5,-5,-5,-5,-5
11489,-5,-5,-5,-5,-5
11490,-5,-5,-5,-5,-5
11491,-5,-5,-5,-5,-5
11492,-5,-5,-5,-5,-5
11493,-5,-5,-5,-5,-5
11494,-5,-5,-5,-5,-5
11495,-5,-5,-5,-5,-5
11496,-5,-5,-5,-5,-5
11497,-5,-5,-5,-5,-5
11498,-5,-5,-5,-5,-5
11499,-5,-5,-5,-5,-5
11500,-4,-4,-4,-4,-4
11501,-5,-5,-5,-5,-5
11502,-5,-5,-5,-5,-5
11503,-5,-5,-5,-5,-5
11504,-5,-5,-5,-5,-5
11505,-5,-5,-5,-5,-5
11506,-5,-5,-5,-5,-5
11507,6000,-4,-4,-4,-4
11508,-5,-5,-5,-5,-5
11509,-5,-5,-5,-5,-5
11510,-4,-4,-4,-4,-4
11511,-5,-5,-5,-5,-5
11512,-5,-5,-5,-5,-5
11513,-5,-5,-5,-5,-5
11514,-5,-5,-5,-5,-5
11515,-5,-5,-5,-5,-5
11516,0,-4,-4,-4,-4
11517,-5,-5,-5,-5,-5
11518,-5,-5,-5,-5,-5
11519,-5,-5,-5,-5,-5
11520,-5,-5,-5,-5,-5
11521,-5,-5,-5,-5,-5
11522,-5,-5,-5,-5,-5
11523,-2,-2,-2,-4,-4
11524,-5,-5,-5,-5,-5
11525,-4,-4,-4,-4,-4
11526,25000,-4,-4,-4,-4
11527,-5,-5,-5,-5,-5
11528,-5,-5,-5,-5,-5
11529,-5,-5,-5,-5,-5
11530,-5,-5,-5,-5,-5
11531,-5,-5,-5,-5,-5
11532,-5,-5,-5,-5,-5
11533,-5,-5,-5,-5,-5
11534,0,-4,-4,-4,-4
11535,-4,-4,-4,-4,-4
11536,-5,-5,-5,-5,-5
11537,-5,-5,-5,-5,-5
11538,-5,-5,-5,-5,-5
11539,-5,-5,-5,-5,-5
11540,-5,-5,-5,-5,-5
11541,-5,-5,-5,-5,-5
11542,-5,-5,-5,-5,-5
11543,-5,-5,-5,-5,-5
11544,-5,-5,-5,-5,-5
11545,-5,-5,-5,-5,-5
11546,-5,-5,-5,-5,-5
11547,-5,-5,-5,-5,-5
11548,-5,-5,-5,-5,-5
11549,-5,-5,-5,-5,-5
11550,-5,-5,-5,-5,-5
11551,-5,-5,-5,-5,-5
11552,-5,-5,-5,-5,-5
11553,-5,-5,-5,-5,-5
11554,-5,-5,-5,-5,-5
11555,-5,-5,-5,-5,-5
11556,-5,-5,-5,-5,-5
11557,-5,-5,-5,-5,-5
11558,-5,-5,-5,-5,-5
11559,-5,-5,-5,-5,-5
11560,-5,-5,-5,-5,-5
11561,-5,-5,-5,-5,-5
11562,-5,-5,-5,-5,-5
11563,-5,-5,-5,-5,-5
11564,-5,-5,-5,-5,-5
11565,-4,-4,-4,-4,-4
11566,-5,-5,-5,-5,-5
11567,-5,-5,-5,-5,-5
11568,-4,-4,-4,-4,-4
11569,-5,-5,-5,-5,-5
11570,-5,-5,-5,-5,-5
11571,-5,-5,-5,-5,-5
11572,-5,-5,-5,-5,-5
11573,-5,-5,-5,-5,-5
11574,-5,-5,-5,-5,-5
11575,-5,-5,-5,-5,-5
11576,-5,-5,-5,-5,-5
11577,-5,-5,-5,-5,-5
11578,-5,-5,-5,-5,-5
11579,-5,-5,-5,-5,-5
11580,-5,-5,-5,-5,-5
11581,8500,-4,-4,-4,-4
11582,-5,-5,-5,-5,-5
11583,-5,-5,-5,-5,-5
11584,-5,-5,-5,-5,-5
11585,-5,-5,-5,-5,-5
11586,-5,-5,-5,-5,-5
11587,13000,-4,-4,-4,-4
11588,-5,-5,-5,-5,-5
11589,-5,-5,-5,-5,-5
11590,-5,-5,-5,-5,-5
11591,-5,-5,-5,-5,-5
11592,-5,-5,-5,-5,-5
11593,-5,-5,-5,-5,-5
11594,0,-4,-4,-4,-4
11595,-5,-5,-5,-5,-5
11596,-5,-5,-5,-5,-5
11597,-5,-5,-5,-5,-5
11598,-4,-4,-4,-4,-4
11599,-5,-5,-5,-5,-5
11600,-5,-5,-5,-5,-5
11601,11500,-4,-4,-4,-4
11602,-5,-5,-5,-5,-5
11603,-5,-5,-5,-5,-5
11604,-5,-5,-5,-5,-5
11605,-1,-4,-4,-4,-4
11606,-5,-5,-5,-5,-5
11607,-5,-5,-5,-5,-5
11608,-5,-5,-5,-5,-5
11609,-5,-5,-5,-5,-5
11610,-5,-5,-5,-5,-5
11611,-5,-5,-5,-5,-5
11612,-5,-5,-5,-5,-5
11613,-5,-5,-5,-5,-5
11614,-5,-5,-5,-5,-5
11615,-5,-5,-5,-5,-5
11616,-5,-5,-5,-5,-5
11617,-5,-5,-5,-5,-5
11618,-5,-5,-5,-5,-5
11619,-5,-5,-5,-5,-5
11620,0,-4,-4,-4,-4
11621,-5,-5,-5,-5,-5
11622,-5,-5,-5,-5,-5
11623,-4,-4,-4,-4,-4
11624,-4,-4,-4,-4,-4
11625,-5,-5,-5,-5,-5
11626,-5,-5,-5,-5,-5
11627,-5,-5,-5,-5,-5
11628,-5,-5,-5,-5,-5
11629,15000,-4,-4,-4,-4
11630,-5,-5,-5,-5,-5
11631,-5,-5,-5,-5,-5
11632,-5,-5,-5,-5,-5
11633,-5,-5,-5,-5,-5
11634,-5,-5,-5,-5,-5
11635,-5,-5,-5,-5,-5
11636,-5,-5,-5,-5,-5
11637,0,-4,-4,-4,-4
11638,-5,-5,-5,-5,-5
11639,-5,-5,-5,-5,-5
11640,-5,-5,-5,-5,-5
11641,-5,-5,-5,-5,-5
11642,-5,-5,-5,-5,-5
11643,-5,-5,-5,-5,-5
11644,15000,-4,-4,-4,-4
11645,-5,-5,-5,-5,-5
11646,-5,-5,-5,-5,-5
11647,-5,-5,-5,-5,-5
11648,-5,-5,-5,-5,-5
11649,-5,-5,-5,-5,-5
11650,-5,-5,-5,-5,-5
11651,37350,-4,-4,-4,-4
11652,-5,-5,-5,-5,-5
11653,-5,-5,-5,-5,-5
11654,55000,-4,-4,-4,-4
11655,-5,-5,-5,-5,-5
11656,0,-4,-4,-4,-4
11657,-5,-5,-5,-5,-5
11658,32000,-4,-4,-4,-4
11659,-5,-5,-5,-5,-5
11660,-5,-5,-5,-5,-5
11661,-5,-5,-5,-5,-5
11662,-5,-5,-5,-5,-5
11663,-5,-5,-5,-5,-5
11664,-5,-5,-5,-5,-5
11665,-5,-5,-5,-5,-5
11666,-5,-5,-5,-5,-5
11667,-5,-5,-5,-5,-5
11668,-5,-5,-5,-5,-5
11669,41000,-4,-4,-4,-4
11670,-5,-5,-5,-5,-5
11671,-5,-5,-5,-5,-5
11672,0,-4,-4,-4,-4
11673,-5,-5,-5,-5,-5
11674,0,-4,-4,-4,-4
11675,-5,-5,-5,-5,-5
11676,-5,-5,-5,-5,-5
11677,-5,-5,-5,-5,-5
11678,-5,-5,-5,-5,-5
11679,-5,-5,-5,-5,-5
11680,-5,-5,-5,-5,-5
11681,-5,-5,-5,-5,-5
11682,-5,-5,-5,-5,-5
11683,-5,-5,-5,-5,-5
11684,-5,-5,-5,-5,-5
11685,-5,-5,-5,-5,-5
11686,40000,-4,-4,-4,-4
11687,-5,-5,-5,-5,-5
11688,-5,-5,-5,-5,-5
11689,-5,-5,-5,-5,-5
11690,-5,-5,-5,-5,-5
11691,32800,-4,-4,-4,-4
11692,-5,-5,-5,-5,-5
11693,-5,-5,-5,-5,-5
11694,-5,-5,-5,-5,-5
11695,-5,-5,-5,-5,-5
11696,-4,-4,-4,-4,-4
11697,-5,-5,-5,-5,-5
11698,-5,-5,-5,-5,-5
11699,-5,-5,-5,-5,-5
11700,-5,-5,-5,-5,-5
11701,-5,-5,-5,-5,-5
11702,-5,-5,-5,-5,-5
11703,14000,-4,-4,-4,-4
11704,33000,-4,-4,-4,-4
11705,-5,-5,-5,-5,-5
11706,-5,-5,-5,-5,-5
11707,-5,-5,-5,-5,-5
11708,-5,-5,-5,-5,-5
11709,-5,-5,-5,-5,-5
11710,-5,-5,-5,-5,-5
11711,-5,-5,-5,-5,-5
11712,-5,-5,-5,-5,-5
11713,-5,-5,-5,-5,-5
11714,-5,-5,-5,-5,-5
11715,-5,-5,-5,-5,-5
11716,-5,-5,-5,-5,-5
11717,-5,-5,-5,-5,-5
11718,-5,-5,-5,-5,-5
11719,-5,-5,-5,-5,-5
11720,-5,-5,-5,-5,-5
11721,-5,-5,-5,-5,-5
11722,-5,-5,-5,-5,-5
11723,-5,-5,-5,-5,-5
11724,-5,-5,-5,-5,-5
11725,-5,-5,-5,-5,-5
11726,-5,-5,-5,-5,-5
11727,-5,-5,-5,-5,-5
11728,-5,-5,-5,-5,-5
11729,-5,-5,-5,-5,-5
11730,-5,-5,-5,-5,-5
11731,-5,-5,-5,-5,-5
11732,-5,-5,-5,-5,-5
11733,-5,-5,-5,-5,-5
11734,-5,-5,-5,-5,-5
11735,-5,-5,-5,-5,-5
11736,-5,-5,-5,-5,-5
11737,-5,-5,-5,-5,-5
11738,29000,-4,-4,-4,-4
11739,-5,-5,-5,-5,-5
11740,-5,-5,-5,-5,-5
11741,-5,-5,-5,-5,-5
11742,-5,-5,-5,-5,-5
11743,-5,-5,-5,-5,-5
11744,-5,-5,-5,-5,-5
11745,60000,-4,-4,-4,-4
11746,-5,-5,-5,-5,-5
11747,-5,-5,-5,-5,-5
11748,-5,-5,-5,-5,-5
11749,-5,-5,-5,-5,-5
11750,-5,-5,-5,-5,-5
11751,-4,-4,-4,-4,-4
11752,0,-4,-4,-4,-4
11753,-5,-5,-5,-5,-5
11754,-2,-1,-1,1,-4
11755,90000,-4,-4,-4,-4
11756,60000,-4,-4,-4,-4
11757,-1,-4,-4,-4,-4
11758,-4,-4,-4,-4,-4
11759,30000,-4,-4,-4,-4
11760,-4,-4,-4,-4,-4
11761,-4,-4,-4,-4,-4
11762,45000,-4,-4,-4,-4
11763,-5,-5,-5,-5,-5
11764,-4,-4,-4,-4,-4
11765,-4,-4,-4,-4,-4
11766,-5,-5,-5,-5,-5
11767,-5,-5,-5,-5,-5
11768,-5,-5,-5,-5,-5
11769,-4,-4,-4,-4,-4
11770,35000,-4,-4,-4,-4
11771,16500,-4,-4,-4,-4
11772,-4,-4,-4,-4,-4
11773,-4,-4,-4,-4,-4
11774,-1,-4,-4,-4,0
11775,0,-4,-4,-4,-4
11776,30000,-4,-4,-4,-4
11777,-2,20000,80000,-4,-4
11778,-4,-4,-4,-4,-4
11779,108000,-4,-4,-4,-4
11780,-5,-5,-5,-5,-5
11781,-4,-4,-4,-4,-4
11782,-5,-5,-5,-5,-5
11783,-4,-4,-4,-4,-4
11784,-5,-5,-5,-5,-5
11785,-4,-4,-4,-4,-4
11786,-4,-4,-4,-4,-4
11787,55000,-4,-4,-4,-4
11788,-5,-5,-5,-5,-5
11789,-5,-5,-5,-5,-5
11790,45000,-4,-4,-4,-4
11791,0,-4,-4,-4,-4
11792,25000,-4,-4,-4,-4
11793,0,-4,-4,-4,-4
11794,-4,-4,-4,-4,-4
11795,-5,-5,-5,-5,-5
11796,-5,-5,-5,-5,-5
11797,-4,-4,-4,-4,-4
11798,-4,-4,-4,-4,-4
11799,-5,-5,-5,-5,-5
11800,90000,-4,-4,-4,-4
11801,-5,-5,-5,-5,-5
11802,-4,-4,-4,-4,-4
11803,-5,-5,-5,-5,-5
11804,-4,-4,-4,-4,-4
11805,115000,-4,-4,-4,-4
11806,22000,-4,-4,-4,-4
11807,52000,-4,-4,-4,-4
11808,-4,-4,-4,-4,-4
11809,-4,-4,-4,-4,-4
11810,-5,-5,-5,-5,-5
11811,14400,-4,-4,-4,-4
11812,-4,-4,-4,-4,-4
11813,18360,-4,-4,-4,-4
11814,-4,-4,-4,-4,-4
11815,70000,-4,-4,-4,-4
11816,-4,-4,-4,-4,-4
11817,-5,-5,-5,-5,-5
11818,-4,-4,-4,-4,-4
11819,-4,-4,-4,-4,-4
11820,0,-4,-4,-4,-4
11821,-5,-5,-5,-5,-5
11822,22000,-4,-4,-4,-4
11823,0,-4,-4,-4,-4
11824,44518,-4,-4,-4,-4
11825,-4,-4,-4,-4,-4
11826,-4,-4,-4,-4,-4
11827,-4,-4,-4,-4,-4
11828,-4,-4,-4,-4,-4
11829,-4,-4,-4,-4,-4
11830,-4,-4,-4,-4,-4
11831,-4,-4,-4,-4,-4
11832,-5,-5,-5,-5,-5
