code,birthyear,income_18,income_19,income_20,income_21,income_22,income_23,income_24,income_25,income_26,income_27,income_28,income_29,income_30,income_31,income_32,income_33,income_34,income_35,income_36,income_37,income_38,income_39,income_40,income_41,income_42,income_43,income_44,income_45,income_46,income_47,income_48,income_49,income_50,income_51,income_52,income_53,income_54,income_55,income_56,income_57,income_58,income_59,income_60,income_61,income_62
7861,1964,,,6297.126584,26353.15928,2387.287463,,1106.334719,2638.477413,35046.86906,,34188.53308,37736.74647,,3577.41715,,47546.10632,,31417.2715,,41478.98353,,33189.87452,,13398.75912,,16826.6969,,28459.21216,,13571.56712,,561.6197546,,28519.98168,,47148.177,,17058.41378,,,,,,,
7862,1957,,,,33427.00562,24036.43128,47628.66619,69487.5789,,,,,33819.90573,42219.76678,,49251.57838,,,,,,,,,,,,,,,,83742.24451,,,,,,,,,,,,,,
7863,1958,,,15851.08606,15022.76955,,21583.71735,2711.570984,,,21893.39387,25862.28085,23028.9637,11063.34719,21107.81931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7864,1963,,,3940.762048,1049.521097,13379.29625,17904.65597,1151.448185,2765.836798,,,,,,,2146.45029,,,,,,16009.34582,,21336.3479,,33496.8978,,,,,,,,,,7359.995272,,9340.676575,,11087.96896,,,,,,
7865,1959,,,360.5464691,,719.4572449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7866,1964,17173.2829,1532.518574,7766.45612,8108.664395,,28786.20462,18438.91199,,28371.27495,16010.92823,16161.852,,,,,16844.90624,,13090.52979,,20935.29838,,26077.75855,,25680.95498,,25240.04535,,,,,,,,,,,,,,,,,,,
7867,1957,,,,40112.40674,31475.70676,27394.42117,28778.2898,36631.06435,13135.87349,82679.17301,87409.37501,,15352.64246,17701.35551,16103.50715,30040.17348,35224.0421,41492.44697,45284.09576,,44359.97266,,43724.75783,,34327.29627,,46984.96701,,60878.52733,,63209.76272,,65655.66797,,66066.02824,,74943.16305,,81434.86441,,93839.93972,,84427.262,,51175.24134
7868,1960,10572.96188,15022.76955,,14389.1449,20336.78238,10946.56124,14693.29536,11960.27998,6962.921768,13433.56216,13880.81294,26384.77413,15020.08674,11207.64976,12432.19385,13585.22873,,15740.63546,,16029.83013,,19635.79469,,17240.83396,,20150.99524,,18981.57542,,25240.04535,,27442.81173,,969.3976517,,2808.098773,,5519.996454,,,,85.29206889,,,
7869,1961,1514.29517,6615.092526,959.2763265,,12568.84162,11408.29433,12162.99659,14920.54664,28786.20462,14751.12959,,,,3108.048462,18113.6383,,24898.82336,,21735.36289,,22253.90064,,16009.34582,,37931.28516,,32380.33454,,33653.3938,,17278.80739,,13571.56712,,15912.55971,,22999.98522,,23129.29438,,18764.25516,,,,
7870,1963,13518.60163,13557.85492,24855.26196,34634.19621,39764.89019,25862.28085,28018.5725,12907.23839,13720.08255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7871,1962,,16787.33571,21692.56787,32020.88095,40620.66455,42570.48807,39788.12439,26867.12431,38352.93693,42215.63861,56742.54991,56038.24879,49728.77539,52831.44505,,78703.1773,,50263.02668,,117814.7681,,113296.9089,,116164.5608,,109423.1995,,94650.17007,,63016.82693,,48469.88258,,42121.48159,,41399.9734,,80062.94207,,68233.65512,,,,,
7872,1962,3969.055516,2877.82898,8360.677201,15325.18574,27287.54853,22298.82709,35809.31195,28786.20462,17516.96639,31661.72896,25033.4779,22415.29952,26418.41193,36227.27661,,31481.27092,,44829.18596,,51053.06618,,30787.2035,,39116.63782,,8932.506081,,82030.14739,,30492.01303,,43622.89432,,70202.46932,,64399.95863,,,,17058.41378,,,,,
7873,1963,4796.381633,9038.569947,10946.56124,8396.168779,12162.99659,15915.24975,11514.48185,9219.455993,17589.84942,16355.20556,13929.50756,22999.55862,22642.04788,,30050.30406,,32603.04434,,34035.37746,,,,21336.3479,,21214.70194,,21327.83832,,101.6400434,,18418.55538,,15912.55971,,22999.98522,,,,,,,,,,
7874,1957,,,,13120.09971,10515.93868,50274.7032,69487.5789,71221.67154,80071.90619,64545.54749,87409.37501,118144.8671,76763.21232,115862.7474,130662.6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7875,1958,,,2339.890393,9314.11712,23814.3331,,20336.78238,24082.43474,20990.42195,30407.49148,33819.90573,34543.44555,33190.04157,35179.69884,31709.07201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7876,1959,,7353.941236,9013.661729,23814.3331,26380.09898,18077.13989,19703.81024,35683.71731,36488.98978,39788.12439,44138.84709,44253.38876,,,,,,,,,,,,,,,,,39079.7141,,43118.41081,,45738.01955,,,,,,,,,,,,
7877,1959,,9025.291517,24186.65897,24872.7479,2158.371735,37880.64665,39407.62048,23089.46414,20271.66099,27851.68707,29170.02068,31346.15037,29902.74402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878,1957,,,,13370.80225,22233.69893,21168.29608,28778.2898,27115.70984,30650.37148,27287.54853,17230.91184,23872.87463,23028.9637,14751.12959,2110.781931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7879,1962,1323.018505,5995.477041,4519.284974,4816.486948,3358.467512,11266.98918,9947.031097,13433.56216,15027.71327,20228.32683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7880,1963,,,,1049.521097,10135.83049,5968.218658,4797.70077,7375.564794,10553.90965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7881,1962,,7194.572449,9038.569947,16419.84187,26238.02743,,,24948.044,15673.07519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7882,1959,,,1102.671285,26849.33755,16787.33571,,4378.624498,1217.444473,20271.66099,5968.218658,,18438.91199,27440.1651,25033.4779,28819.67081,34965.5452,27925.19239,,17171.60232,,29206.89388,,32726.32448,,104676.4919,,45636.07746,,42987.68551,,44170.07936,,,,21326.74834,,21528.75726,,58879.96218,,56933.64769,,70792.41718,,
7883,1961,2481.761529,2966.207489,20876.25106,22596.42487,21893.12249,21492.09303,21893.39387,22878.17152,23412.77976,24339.36382,21811.41328,23698.35908,22415.29952,1864.829077,2141.93773,,26902.17697,,32399.27531,,43198.74831,,43102.0849,,46335.43553,,47900.56386,,45323.75977,,30492.01303,,24905.76447,,42121.48159,,35629.73711,,40126.65698,,50343.64366,,,,
7884,1963,,,,,10135.83049,25862.28085,25715.67613,18438.91199,21107.81931,10013.39116,14409.8354,15540.24231,21132.57802,,14309.6686,,22278.74696,,23562.95362,,,,5097.016444,,15631.88564,,,,,,,,,,,,,,,,,,,,
7885,1959,,1002.810169,600.9107819,,,,4378.624498,2099.042195,,,,,,,,7770.121155,7547.349294,,,,,,5236.211916,,,,,,,,26249.64717,,,,24234.94129,,26957.74822,,22999.98522,,28466.82385,,4264.603445,,
7886,1961,,1058.414804,14389.1449,11298.21243,,1049.521097,4054.332197,1591.524975,17271.72277,1290.723839,,,33622.94928,62160.96924,3018.939717,,21464.5029,,20376.90271,,,,,,,,,,,,,,,,,,,,,,,,,,
7887,1958,,,13397.54385,25839.16362,33075.46263,42807.70607,22596.42487,32182.89006,32535.15402,36083.55656,47546.80864,51815.16832,51706.39699,52945.44676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,1959,,26741.6045,15022.76955,1058.414804,8153.848776,9106.359222,12260.14859,18891.37975,24325.99318,21883.46841,22453.2396,20282.80318,130662.6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7889,1961,24036.43128,29378.94893,9592.763265,22144.49637,16419.84187,16792.33756,5067.915247,,7676.321232,22126.69438,10553.90965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7890,1962,18522.25907,19185.52653,24856.06735,35028.99598,41561.03546,40543.32197,39788.12439,38381.60616,36877.82397,35179.69884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7891,1961,2253.415432,6879.696227,2877.82898,11298.21243,25310.63891,24390.8703,34259.10707,35013.54946,36462.52585,36877.82397,30606.33799,25033.4779,24016.39234,37296.58154,19623.10816,,,,201011.3529,,30108.21852,,36575.19776,,41959.11351,,40196.27736,,48061.25302,,46652.77994,,43235.13526,,42683.10135,,41399.9734,,41988.56517,,,,,,
7892,1958,,,12367.99208,9314.11712,7673.507331,143.891449,,788.1524096,1889.137975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893,1958,,,5014.050843,2403.643128,1323.018505,9415.297145,,2408.243474,,5067.915247,15915.24975,,36.87782397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894,1958,,,,4882.400103,5141.249912,22763.62723,26001.7061,25785.71967,28337.06963,37857.32689,37705.21607,36228.39806,38721.71517,34191.14931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895,1960,3342.700562,9314.11712,12192.93854,14389.1449,18700.80122,29774.64659,32551.94636,33869.89118,25862.28085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896,1964,5649.106217,54732.80622,,14190.16269,11936.43732,17271.72277,17516.96639,21107.81931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897,1957,,,,27410.14461,62945.4044,29106.40712,17084.71138,40673.56476,17514.49799,104.9521097,202.7166099,994.7031097,1151.448185,368.7782397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7898,1960,,,10584.14804,24341.63679,22596.42487,15325.18574,12090.48304,10135.83049,7957.624877,7676.321232,55316.73596,29902.74402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899,1961,6009.107819,15876.22206,11990.95408,14913.64041,19703.81024,37782.75951,45611.23722,45756.34304,42219.76678,22126.69438,36938.68378,36715.76759,37625.68133,,,,45790.93952,,46866.87623,,49482.20261,,56648.45444,,33782.55085,,36846.58758,,29972.55385,,17278.80739,,43138.1955,,32761.15235,,19319.98759,,46258.58875,,40087.27238,,,,
7900,1963,12470.59225,10168.39119,17733.42922,14693.29536,7814.72531,12334.31856,13095.80402,11874.65932,8998.966964,14789.77874,26866.33756,30025.30217,16483.41086,,27903.85377,,25810.74343,,34035.37746,,19703.81024,,41502.75273,,50245.3467,,38911.73658,,35574.01521,,31796.24297,,42121.48159,,52439.96631,,41810.64752,,45347.23427,,,,,,
7901,1963,4796.381633,881.2605699,,4407.988609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7902,1958,,,,6033.14425,7938.111032,16547.51663,13557.85492,13135.87349,23089.46414,44597.65417,39788.12439,46057.92739,55316.73596,73877.36757,66755.94107,75251.36267,,83020.84223,,107322.5145,,105959.8941,,120432.8741,,,,,,,,,,,,,,,,,,,,,
7903,1958,,,2507.025421,,7353.336852,26380.09898,6636.569984,8757.248996,11544.73207,11149.41354,11892.67038,12953.79208,16595.02079,28143.75907,25033.4779,25617.48516,23310.36346,27170.45746,,28619.3372,,,,36653.48341,,30737.94398,,32004.52186,,31263.77128,,10516.68556,,4268.881825,,30644.59856,,14040.49386,,49679.96809,,42700.23577,,23881.77929,
7904,1957,,,,5014.050843,13520.49259,26724.97381,31176.48061,33894.6373,31745.02761,25188.50634,33713.79939,31034.73702,36462.52585,7375.564794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905,1961,4506.830864,9261.129537,27253.04044,20494.95736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,1959,,7086.525191,,,,,2627.174699,2737.151022,3648.898978,2629.995022,2546.619569,4727.737033,3702.663303,5006.69558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907,1961,15022.76955,18522.25907,7194.572449,32972.70317,35028.99598,12594.25317,16217.32879,29841.09329,46057.92739,25814.47678,15830.86448,,14409.8354,26418.41193,15094.69859,,18602.56918,,16301.52217,,17017.68873,,,,,,1451.532238,,7572.013605,,10164.00434,,6301.084736,,234.0082311,,,,12454.23543,,19617.17585,,,,
7908,1959,,1337.080225,4506.830864,4196.614699,,,,,,,,,,,,,,,3577.41715,,1630.152217,,4843.496023,,18472.3221,,35560.57984,,31263.77128,,34889.10436,,42688.81825,,33928.91781,,25272.88896,,33119.97872,,28466.82385,,34116.82756,,
7909,1960,4679.780787,6610.018601,232.8512569,1918.552653,451.9284974,2959.950161,,,,34543.44555,41487.55197,45030.01452,44225.81096,52836.06315,52836.82385,49812.50534,,60100.60812,,,,68070.75491,,81278.21724,,75269.894,,79666.78861,,62048.44482,,609.8402607,,3877.590607,,,,,,,,,,,
7910,1962,,3479.774875,5875.070466,700.5799197,,,994.7031097,3838.160616,2212.669438,7387.736757,5340.475285,10407.10335,13364.60839,6037.879435,,10016.76802,,14929.47739,,23562.95362,,12314.8814,,29633.81653,,27914.0815,,30498.38813,,27528.18937,,27143.13425,,19656.69141,,22999.98522,,26687.64736,,26440.54136,,,,,
7911,1958,,,,,,2158.371735,6562.001782,12290.79897,,,15915.24975,17271.72277,17701.35551,31661.72896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,1960,,901.3661729,,,,,,,,,,8267.229228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,1957,,,,12755.74534,7511.384774,23814.3331,26380.09898,33894.6373,32839.68373,,18244.49489,19894.06219,23028.9637,,17589.84942,21695.68085,,15540.24231,,,22895.46976,,,,10472.42383,,,,23707.05323,,10049.06934,,,,,,,,,,,,,,
7914,1959,,,,,,,,629.7126584,,198.9406219,345.4344555,,369.3868378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,1959,,11699.45197,18027.32346,18522.25907,33574.67143,27115.70984,26271.74699,12594.25317,16217.32879,13925.84354,15352.64246,3687.782397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916,1960,1337.080225,2103.187737,7938.111032,5036.200714,5649.106217,17514.49799,20990.42195,20271.66099,25862.28085,10746.84973,13829.18399,22866.80425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917,1963,1438.91449,903.8569947,,3568.371731,,596.8218658,3838.160616,12538.46015,1407.187954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,1962,,,6778.92746,2189.312249,1049.521097,,1989.406219,,826.0632569,182.934434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919,1959,,5014.050843,,3969.055516,,2259.642487,,1049.521097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920,1958,,,1002.810169,9013.661729,4498.262918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,1957,,,,3342.700562,15022.76955,3461.01641,,6778.92746,7662.592871,1679.233756,,,2494.8044,7375.564794,,,,,,,,,,,,,,,,,,,,,,,,,,,275.9998227,,,,
7922,1959,,391.0959657,,457.7644028,3635.657278,14434.59621,10048.94322,7884.002483,12162.99659,19894.06219,19190.80308,23970.58558,24931.85257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,1957,,,,,39059.20082,55566.77722,69487.5789,54231.41968,56922.11847,82679.17301,87409.37501,69629.21768,66208.27063,75599.53914,77395.33745,73431.53517,81655.73396,156875.6381,83020.84223,,78703.1773,,80149.15066,,89015.60258,,88667.14608,,91272.15492,,45779.09366,,65203.45049,,112820.4482,,68827.23327,,110451.8851,,36799.97636,,,,
7924,1957,,,,,1201.821564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,1963,8393.667857,10055.40907,13135.87349,33584.67512,44597.65417,45756.34304,40300.68647,43825.60601,56287.51815,41722.46317,51234.97033,55944.87231,57359.85463,,71548.343,,91696.06219,,92942.76151,,55416.9663,,92457.50759,,91558.18733,,106218.5242,,115497.647,,121174.7065,,119812.2143,,119599.9232,,121873.5896,,63969.05167,,,,,,
7926,1957,,,,20056.20337,34582.4155,37700.73533,35972.86225,38413.92228,39407.62048,37782.75951,36488.98978,39788.12439,38381.60616,27658.36798,31661.72896,30040.17348,28819.67081,27972.43616,27170.45746,,27188.37034,,24452.28325,,,,,,,,,,,,,,,,,,,,,,
7927,1958,,,,,1587.622206,,,,4198.084389,3040.749148,11936.43732,30705.28493,33190.04157,28143.75907,41722.46317,40027.32057,27972.43616,,,12878.70174,,10867.68145,,,,,,,,,,,,,,,,,,,,,,,
7928,1963,5995.477041,745.6820206,19703.81024,20990.42195,26353.15928,23872.87463,28786.20462,31346.15037,28143.75907,36715.76759,9606.556936,29526.46039,25540.23001,,25757.40348,,23093.82307,,,,,,88901.4496,,,,,,,,,,,,,,,,,,,,,,
7929,1961,3755.692387,2513.73516,3597.286225,3615.427979,,4198.084389,4054.332197,8952.327987,18231.26293,12907.23839,17589.84942,3504.686906,9606.556936,17094.26654,19623.10816,,16456.11889,,21735.36289,,23562.95362,,,,23707.05323,,,,,,,,,,,,,,,,,,,,
7930,1960,7474.278457,12757.3359,15079.76492,10851.81344,3389.46373,14668.39207,2256.470359,3973.245553,27851.68707,47977.0077,40565.60637,42215.63861,41722.46317,43229.50621,54390.84808,58869.32449,,47221.90638,,35999.19479,,48434.96023,,46796.54932,,50970.16444,,50245.3467,,51531.75926,,45738.01955,,48469.88258,,48673.71206,,49679.96809,,53375.29471,,46910.63789,,,
7931,1962,11907.16655,7194.572449,4519.284974,6567.936747,6297.126584,24325.99318,,,,,,9606.556936,7770.121155,6037.879435,,42929.0058,,20376.90271,,,,12314.8814,,7112.115968,,33496.8978,,,,,,,,,,,,,,,,,,,
7932,1964,6326.998963,15601.03909,15952.72068,38516.15588,29841.09329,47977.0077,47941.17116,40456.65367,40053.56464,40027.32057,34188.53308,33208.33689,,50083.8401,,61130.70813,,58907.38406,,66500.35956,,,,66993.79561,,,,60984.02607,,,,,,,,,,,,,,,,,
7933,1957,,,,,,,,,,,,,26867.12431,,46613.10097,32209.74156,44830.59904,50661.18993,51623.86917,,45790.93952,,46187.64614,,56289.2781,,80046.7291,,84160.03896,,,,78875.14172,,90459.63866,,,,20592.72433,,34959.97754,,40921.05928,,42646.03445
7934,1957,,,,16713.50281,33050.093,29106.40712,43167.43469,40673.56476,45975.55723,50377.01267,8108.664395,23872.87463,13433.56216,,,,,14738.36581,29434.66224,,37205.13836,,52979.94704,,62834.54299,,59111.43072,,66379.74904,,44662.5304,,56264.26776,,35574.01521,,44592.29198,,53353.87669,,48759.96868,,42700.23577,,57998.60685
7935,1962,,,4293.320725,1204.121737,6297.126584,20271.66099,19894.06219,29745.74477,35402.71101,31661.72896,12516.73895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,1963,534.796552,293.7535233,1751.449799,6507.030804,2053.519258,3183.049951,9595.40154,8767.702649,14071.87954,8344.492633,11207.64976,,10566.28901,,17171.60232,,22957.97705,,30108.21852,,29554.48387,,34375.22718,,37963.15084,,35756.73091,,32524.8139,,32959.52016,,40249.41574,,34959.97754,,39764.59456,,35822.66894,,,,,,
7937,1962,5016.886172,,,,4198.084389,1216.299659,994.7031097,,,3377.251089,,,,,,,,,,3927.158937,,,,,,10719.0073,,218.7470597,,15246.00652,,,,1497.652679,,,,,,23881.77929,,,,,
7938,1963,211.0407918,,,,,,,9588.234232,369.3868378,,,,10566.28901,,4292.90058,,33961.50452,,15656.27363,,14777.85768,,22806.1852,,7815.942821,,5784.17706,,7572.183237,,2908.192955,,,,,,,,,,,,,,
7939,1963,,564.9106217,10946.56124,16792.33756,,,207.2606733,553.1673596,,,,,,,10016.76802,,48904.5665,,,,,,,,,,,,,,,,,,110399.9291,,106750.5894,,102350.4827,,,,,,
7940,1958,,,10028.10169,15022.76955,13230.18505,11990.95408,14235.74767,10946.56124,33584.67512,54733.48466,61671.5928,59491.48955,60848.40955,73877.36757,75100.4337,67245.89855,69931.09039,67926.14364,,67255.44242,,70639.92939,,84563.51339,,80046.7291,,72306.51234,,80392.55473,,118838.5469,,89443.23823,,73674.22153,,,,,,,,,
7941,1961,87.13206338,5292.074021,3117.648061,5423.141968,9632.973895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7942,1963,4316.743469,1129.821243,2189.312249,6297.126584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,1960,,2875.358091,,47.96381633,,,,,63660.99902,17271.72277,12907.23839,3517.969884,15620.89021,,,,,5723.86744,,17659.98235,,22253.90064,,20935.29838,,22521.70057,,,,36808.39947,,14229.60608,,6785.783562,,,,,,21350.11789,,25587.62067,,,
7944,1962,1984.527758,1079.185867,,383.1296436,,30407.49148,9947.031097,11514.48185,18438.91199,22866.80425,23364.57937,32021.85645,31080.48462,25660.9876,,22895.46976,,27169.20361,,,,19703.81024,,35560.57984,,33496.8978,,42066.74225,,30492.01303,,27627.83307,,,,11039.99291,,22239.70613,,21323.01722,,,,,
7945,1963,,,,,,,,,,,,3729.658154,6641.667378,,,,,,5236.211916,,12314.8814,,,,,,1262.002268,,15099.64485,,13571.56712,,14976.52679,,15639.98995,,1779.17649,,2558.762067,,,,,,
7946,1959,,3406.211873,4506.830864,5292.074021,,,,4023.863887,9241.850244,15915.24975,12474.022,,8794.924711,8010.712928,8005.464114,38850.60577,,,17171.60232,,40753.80542,,39271.58937,,28324.22722,,58082.28041,,24564.39172,,31550.05669,,30360.89738,,29081.92955,,,,,,22239.70613,,,,
7947,1962,7673.507331,9113.125102,4083.173974,2627.174699,12594.25317,6486.931516,7559.743633,10528.07457,4545.191804,43974.62355,30040.17348,40027.32057,35742.55731,37736.74647,,21464.5029,,33961.50452,,5236.211916,,,,,,,,,,,,,,,,,,,,,,,,,
7948,1964,1807.713989,1532.518574,,6081.498296,1846.168972,3070.528493,,3517.969884,1335.118821,3522.40421,20202.315,,,,,2716.920361,,4450.780129,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,1962,4416.235771,7194.572449,,1313.587349,,,,,,,,,466.2072693,,,,,9237.529228,,,,,,17780.28992,,,,1682.66969,,,,5816.38591,,,,,,,,,,,,,
7950,1963,2494.118449,4971.213471,2211.205371,12594.25317,,5968.218658,3454.344555,,,,,,,,7841.698392,,3531.99647,,81334.07969,,58923.01304,,,,,,4732.508503,,,,,,,,,,7116.705962,,,,,,,,
7951,1963,,,6567.936747,,6081.498296,10742.79358,,,,13351.18821,14409.8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,1963,,,2189.312249,,1800.123496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953,1961,71207.92766,18522.25907,28778.2898,16947.31865,15325.18574,20990.42195,,17904.65597,,,,41722.46317,41628.41339,38850.60577,37736.74647,,34343.20464,,40753.80542,,,,,,,,27914.0815,,,,,,,,,,,,,,,,,,
7954,1959,,1661.322179,10966.62177,19845.27758,,24856.06735,19703.81024,14483.39114,11757.56337,33819.90573,30705.28493,31346.15037,26384.77413,23364.57937,25617.48516,27195.42404,19623.10816,,28046.95045,,40753.80542,,34035.37746,,35713.15606,,,,35730.02432,,44170.07936,,39233.05677,,42653.49667,,43057.51452,,44159.97163,,40031.47103,,42475.45031,,
7955,1957,,,,8356.751405,15022.76955,11377.95915,9592.763265,11298.21243,9851.90512,6297.126584,7297.797955,13925.84354,1535.264246,,,,,,,,,,5433.840723,,,,,,,,,,,,,,,,,,,,,,
7956,1961,8412.750947,10584.14804,11990.95408,6778.92746,13135.87349,29898.75702,6466.659855,39788.12439,40300.68647,42409.49757,38697.66873,48398.05727,47072.12899,60606.94501,48303.03548,,45790.93952,,57055.32759,,57598.33108,,76352.26468,,35560.57984,,78159.42821,,73616.79894,,66066.02824,,58163.8591,,56161.97546,,62559.95981,,53375.29471,,74204.09994,,,,
7957,1960,5014.050843,3256.936438,1288.620024,3597.286225,,1970.381024,10474.22055,23190.78017,19894.06219,5757.240924,27658.36798,,,9745.852012,8578.213755,15275.83497,,,,,,,,,,,,27914.0815,,26291.71391,,20328.00869,,,,,,,,11497.03848,,3479.916411,,,
7958,1964,1084.628394,919.5111445,,20271.66099,24668.63712,28786.20462,23970.58558,26384.77413,38384.66611,33622.94928,35742.55731,31698.86703,,42929.0058,,58413.78777,,52362.11916,,86204.1698,,15409.5846,,,,,,,,,,,,,,,,,,,,,,,
7959,1962,3685.929556,2398.190816,5649.106217,3283.968373,16372.52912,24325.99318,25382.83395,19958.4352,23970.58558,35179.69884,18024.10409,28307.32111,28283.241,60378.79435,,21464.5029,,23773.05316,,13090.52979,,,,,,,,,,,,5234.747319,,11232.39509,,,,,,426.4603445,,,,,
